#{"t_start": 1742559698.6010008, "env_id": "Hopper-v5"}
r,l,t
362.053412,131,3964.607058
353.639152,130,3970.823294
357.592191,131,3971.490745
357.939111,132,3972.207405
357.619855,129,3972.919748
364.398093,131,3979.243492
362.164685,130,3979.883828
360.475252,130,3980.5181
343.986506,128,3981.248935
362.476532,131,3987.694466
354.518097,130,3988.51255
354.41603,131,3989.262645
353.29606,128,3989.984635
357.587498,130,3996.346848
351.61963,132,3997.034397
358.59574,132,3997.776794
353.373393,131,4003.981238
363.149359,132,4004.64461
361.115785,130,4005.309867
359.701277,132,4006.045848
365.693005,131,4012.448
350.611603,131,4013.090869
354.142446,132,4013.797201
362.732732,134,4014.599232
360.23949,134,4020.873918
367.563645,131,4021.524382
363.670475,131,4022.176279
365.839438,133,4022.926981
148.839063,77,4023.345427
361.918778,134,4029.583502
365.479116,131,4030.245201
358.005523,130,4030.894653
361.467903,134,4036.910572
360.450187,131,4037.569286
356.561296,133,4038.268482
354.979008,130,4038.980773
345.740236,129,4044.956939
359.279911,134,4045.658483
363.033765,134,4046.443603
361.816533,133,4047.225074
359.570342,134,4054.071609
364.959531,132,4054.749537
368.40113,134,4055.507826
354.747034,132,4056.267405
360.198442,130,4062.747184
356.467739,133,4063.427281
359.210137,132,4064.143711
355.634706,132,4064.92553
358.330083,128,4071.04808
362.099263,132,4071.693063
359.753039,133,4072.447194
369.508784,132,4073.210152
363.008635,134,4079.353448
361.736645,129,4080.020302
360.879511,129,4080.749789
359.262388,133,4081.513241
152.740353,79,4087.877263
357.956217,133,4088.506843
367.315114,134,4089.217827
362.463989,129,4089.990574
367.641301,135,4096.738494
360.115269,133,4097.47758
361.521287,130,4098.23965
368.863687,133,4099.050105
305.546388,117,4105.282077
373.34251,133,4105.922436
363.022534,132,4106.627052
366.633099,132,4107.337393
365.503682,133,4113.690891
366.859821,133,4114.343933
368.232845,132,4115.095446
365.151639,131,4115.818073
365.64405,134,4122.060549
364.837876,135,4122.749266
312.417451,118,4123.415272
361.331983,130,4124.169548
357.348765,132,4130.601163
360.885063,130,4131.271088
363.910026,130,4132.00185
366.718885,132,4132.765785
363.71941,134,4139.138915
313.834665,118,4139.726954
364.37408,132,4140.40786
297.492438,115,4141.037779
364.487505,134,4147.372635
367.777769,134,4148.085738
359.212737,129,4148.805412
299.564004,115,4149.475034
359.632857,129,4155.461991
362.768006,134,4156.177812
357.967474,133,4156.887442
363.59754,133,4157.586742
361.167376,129,4163.937484
361.28108,130,4164.616736
359.37893,133,4165.37473
368.577566,132,4171.562639
305.966066,117,4172.13576
365.532035,131,4172.80419
363.252238,131,4173.540853
364.409189,134,4179.707854
372.211438,135,4180.408052
353.949235,128,4181.108302
301.546262,118,4181.735891
355.371937,127,4187.720013
368.082711,133,4188.375665
306.742322,116,4188.952441
363.341974,130,4189.636177
357.436419,133,4195.973429
364.823996,133,4196.613841
362.239933,133,4197.272397
367.137518,135,4197.976877
364.05392,133,4204.14646
363.226139,133,4204.805276
371.110284,135,4205.495939
366.789406,134,4206.302853
311.732179,117,4212.658639
360.472253,133,4213.358865
310.399015,118,4213.985689
357.299121,132,4214.69043
299.463266,115,4220.851033
309.66935,117,4221.460022
365.961965,133,4222.159545
364.508981,130,4222.863285
370.050674,135,4229.240222
300.23733,116,4229.875026
363.046949,134,4230.608535
369.740445,135,4231.35733
302.427907,116,4237.493252
363.332339,134,4238.204251
366.302804,135,4238.872876
292.273674,115,4239.509995
368.245693,133,4245.467404
364.54196,134,4246.15023
368.046571,133,4246.840726
366.080483,135,4247.566853
312.917903,119,4253.695081
363.96111,132,4254.396081
318.0904,120,4255.157538
361.547267,129,4255.85753
364.595097,133,4262.01966
365.146092,132,4262.690081
296.711119,115,4263.296245
167.953827,82,4263.755402
364.735133,130,4264.563859
355.51505,133,4270.786267
364.908342,134,4271.48322
314.745885,121,4272.140434
360.042382,132,4272.893463
310.365637,118,4278.903409
353.928476,127,4279.51999
361.686632,130,4280.236135
365.05667,133,4281.027761
363.337917,134,4287.195388
312.950435,119,4287.816227
291.347149,113,4288.415671
300.778259,117,4289.052316
362.588544,132,4295.55388
360.606236,130,4296.223752
302.624261,114,4296.846371
362.202473,133,4297.594524
359.891297,130,4304.056661
359.542851,132,4304.712607
312.034633,120,4305.373275
366.706511,132,4306.135315
362.856173,130,4312.318661
357.731585,133,4312.997332
367.455954,135,4313.771495
364.007065,133,4314.539304
354.079639,127,4320.632992
363.745127,135,4321.256467
362.281808,134,4322.026768
364.540396,133,4322.820883
362.185099,130,4328.905866
304.718651,116,4329.534115
354.838568,129,4330.272279
301.936309,117,4330.92123
360.594218,132,4337.2135
301.985717,118,4337.742038
366.16635,133,4338.410352
364.860202,134,4339.078245
290.909588,116,4345.433149
362.309699,132,4346.130461
361.214695,133,4346.893358
368.704212,134,4347.654147
360.312547,134,4353.714007
360.648213,134,4354.457358
362.842986,134,4355.169273
362.80695,130,4355.897938
363.753998,135,4362.199644
362.460637,132,4362.897519
302.255722,118,4363.583851
361.663171,130,4364.304613
308.776106,118,4370.333381
363.317965,131,4371.064991
363.217646,134,4371.830571
358.758332,134,4378.077236
360.316339,130,4378.747283
362.030871,134,4379.497652
300.213249,117,4380.173234
297.819867,117,4380.80269
362.70688,130,4386.958501
359.451727,130,4387.627968
295.888025,114,4388.298699
361.909061,134,4389.161437
357.890495,130,4395.198153
360.44192,129,4395.903758
362.257802,131,4396.610116
305.297484,118,4397.299008
363.128672,130,4403.732243
358.834021,131,4404.393459
361.794741,132,4405.128168
361.390974,134,4405.852443
312.087177,117,4412.323092
301.671437,118,4412.962384
306.97375,117,4413.608009
302.143574,118,4414.317503
360.691554,129,4420.569244
360.576432,134,4421.341023
361.726048,132,4422.04789
313.759706,117,4422.679903
362.622025,133,4428.991649
308.451217,117,4429.624041
367.72787,132,4430.349659
359.693077,131,4431.130884
352.765374,129,4437.338655
361.741976,132,4438.049247
358.390069,134,4438.775167
359.803776,131,4439.511317
364.375075,135,4445.756954
358.334457,130,4446.601534
356.466895,130,4447.348756
359.069951,130,4448.09335
361.112644,132,4454.39308
347.734505,131,4455.057409
303.140159,115,4455.722217
360.324709,134,4456.479852
362.487269,131,4462.616911
357.117628,133,4463.366063
353.663801,131,4464.075533
366.487259,133,4464.807595
357.519505,129,4471.285806
360.688751,132,4472.004398
370.792746,135,4472.735972
365.021394,132,4479.35817
299.995028,116,4479.928367
356.553059,132,4480.697938
370.110641,133,4481.457522
360.238525,130,4487.552397
351.456658,130,4488.199315
354.482383,132,4488.937457
363.963664,133,4489.713816
364.262398,131,4495.820638
363.235208,131,4496.481165
359.518607,131,4497.14281
362.423564,130,4497.907356
349.349122,131,4504.031303
361.543447,131,4504.820915
355.856019,133,4505.56459
355.157432,132,4506.330598
359.067665,131,4512.905671
304.082289,119,4513.51193
357.21203,133,4514.223464
360.045052,133,4514.994378
361.035799,132,4521.247861
350.756119,131,4521.978658
360.420437,131,4522.774109
359.269499,131,4523.526105
365.339085,134,4530.246817
353.615049,132,4530.998549
357.825355,133,4531.773117
361.634532,130,4532.542043
356.144255,133,4539.327801
357.033364,130,4540.044119
356.923944,129,4540.846372
366.483446,131,4541.578
362.153464,134,4547.877667
301.239355,118,4548.511318
363.40131,132,4549.223602
363.65834,132,4550.006718
301.436684,118,4556.184046
363.173869,133,4556.89409
359.439164,134,4557.69192
362.432323,132,4558.427447
356.638402,129,4564.743337
354.526784,132,4565.472836
349.402312,127,4566.183181
363.853169,130,4566.876798
362.928053,131,4573.296623
154.914851,79,4573.714761
153.122995,78,4574.168977
359.576354,133,4574.939172
355.125952,130,4581.436572
358.110769,131,4582.138325
350.576006,131,4582.842863
354.500993,132,4583.579494
348.952471,128,4589.679339
351.490303,131,4590.332827
349.946993,131,4591.022509
355.069805,132,4591.737602
362.652749,131,4597.639757
351.312072,132,4598.263664
367.039457,133,4598.940874
155.892553,79,4599.390065
354.147069,131,4605.563326
353.659453,129,4606.22239
352.009471,132,4606.920124
158.552594,80,4607.338632
368.424002,133,4608.053914
353.095362,132,4614.120905
312.442528,119,4614.74383
362.438272,131,4615.448689
297.779284,114,4616.174588
364.072992,132,4622.346943
357.67699,133,4623.073515
350.611428,131,4623.730247
364.930202,133,4624.512353
363.579658,134,4630.702554
353.763496,132,4631.389542
314.707607,119,4632.100216
344.779053,130,4632.889636
361.958163,132,4638.833207
364.355435,134,4639.57063
358.167314,131,4640.355479
281.260697,112,4640.981437
358.482001,130,4647.026844
347.211786,131,4647.654927
186.094337,87,4648.11948
352.75801,129,4648.851735
350.87469,131,4655.18779
360.672813,130,4655.864236
356.955794,131,4656.584737
352.112754,132,4657.409518
357.391126,133,4663.803683
362.378133,131,4664.487613
366.406403,133,4665.226851
351.581135,128,4665.934144
355.867892,131,4672.088226
295.538876,114,4672.690055
355.506834,132,4673.447746
352.444633,131,4674.198891
366.707674,132,4680.642714
351.226649,129,4681.302695
356.035706,130,4681.961177
307.460047,118,4682.61584
355.969663,131,4688.786922
362.171302,134,4689.500136
364.390951,133,4690.231221
366.65063,131,4690.953299
361.794359,133,4697.227232
357.328285,133,4697.880475
355.557504,131,4698.575801
355.323867,130,4699.334709
364.263751,131,4705.329261
357.755422,130,4705.959925
360.294676,132,4706.704813
356.974408,131,4707.488869
361.763096,134,4713.679726
358.390032,132,4714.403128
359.30071,133,4715.160435
356.550266,132,4721.294231
356.763623,130,4721.958084
359.326332,132,4722.646702
358.863223,132,4723.446757
362.045629,134,4729.754276
362.484248,131,4730.407357
365.862979,134,4731.125105
359.687584,130,4731.868698
365.350611,133,4738.179016
366.130981,135,4738.924022
360.470894,130,4739.613073
362.117245,134,4740.405511
359.401713,133,4746.756791
364.759141,130,4747.395072
365.369991,133,4748.081341
363.135199,132,4748.878411
369.106425,133,4755.141483
365.002,133,4755.901465
364.761825,132,4756.656201
360.523753,130,4757.434999
366.440017,132,4763.591045
367.751383,133,4764.246063
362.053537,134,4764.965217
303.75881,116,4765.689215
366.341854,133,4772.352078
369.82353,135,4773.011151
360.558606,130,4773.770165
362.866855,132,4774.533895
362.874857,132,4780.704504
366.614999,132,4781.411001
362.140524,134,4782.160446
365.544915,130,4788.518383
365.451596,134,4789.209432
366.371681,133,4789.907892
365.42655,132,4790.689636
362.969686,131,4796.953581
359.820491,133,4797.684611
363.287788,134,4798.394695
361.70376,133,4799.077352
363.486607,134,4804.933296
362.870584,132,4805.642265
363.168296,134,4806.358575
367.4708,132,4807.135256
361.376899,133,4813.881067
310.595915,118,4814.52452
361.013116,132,4815.392752
354.753583,132,4816.344971
149.975292,78,4823.159662
363.539831,132,4823.79024
366.567504,132,4824.661244
361.365099,133,4825.562649
363.969123,134,4832.033642
359.067341,133,4832.914246
362.425333,131,4833.751609
149.594713,78,4834.30592
358.869614,133,4835.28184
364.060255,134,4842.08622
358.005944,133,4842.955417
364.149457,130,4843.748776
364.556762,131,4850.250159
359.867155,131,4850.995428
350.660901,131,4851.744158
357.400208,133,4852.650533
364.515551,130,4859.313875
363.199388,132,4860.180956
358.458248,133,4861.15214
365.184803,133,4862.164433
359.413607,131,4869.264685
357.044973,132,4870.052976
359.055187,130,4870.846319
362.069182,132,4871.731986
367.584048,132,4878.989594
361.064404,133,4879.667442
294.898694,114,4880.250974
362.602293,134,4881.003995
323.502766,120,4887.689542
361.803312,134,4888.42968
305.45275,119,4889.214948
362.999395,132,4890.0104
364.156982,133,4896.9057
298.667144,117,4897.628394
364.06022,132,4898.399067
367.613096,132,4899.234295
363.12531,133,4906.46262
367.18917,135,4907.277063
366.465841,135,4908.135329
365.62647,131,4908.99885
364.1594,133,4915.508171
323.471958,120,4916.041371
369.753458,133,4916.771804
366.717571,133,4917.686823
367.651446,133,4924.247577
306.479487,119,4924.867661
363.616216,133,4925.613202
364.927297,132,4926.408589
363.008228,130,4932.441166
367.486785,131,4933.114983
367.976472,133,4933.768367
368.031773,134,4934.40424
367.420137,132,4940.753489
367.112453,131,4941.4384
365.320763,130,4942.222848
366.221598,135,4942.978072
361.472364,133,4949.781574
365.969806,133,4950.491095
364.147353,131,4951.261684
366.366181,133,4952.02808
364.68814,133,4958.16088
366.168684,134,4958.87149
366.465578,133,4959.66408
366.888834,134,4966.274036
363.113715,133,4966.870847
365.385854,131,4967.537792
368.778769,135,4968.46001
361.727743,132,4974.733146
363.490655,134,4975.414495
366.126521,133,4976.146241
364.999679,134,4976.964944
357.522641,132,4983.677698
363.647735,134,4984.46191
359.368113,133,4985.198735
364.508482,134,4986.028223
367.328216,133,4992.558514
368.852376,132,4993.3034
368.023213,134,4994.110457
356.568688,132,4994.90769
363.582727,134,5001.519049
363.428967,133,5002.251548
365.811028,134,5003.053808
368.038401,132,5003.815972
364.060753,133,5010.634163
365.353814,134,5011.459977
354.701268,131,5012.23629
365.116519,132,5018.539386
359.885082,133,5019.156356
371.994968,133,5019.857278
304.530679,117,5020.509794
364.080758,130,5026.774412
355.089017,131,5027.503407
366.499188,132,5028.30225
364.634339,133,5029.166334
366.535948,131,5035.775665
360.85533,134,5036.474249
366.157204,132,5037.2631
363.937906,133,5038.017269
363.690626,134,5044.84567
360.162131,133,5045.572551
364.050003,134,5046.329179
362.946713,134,5047.221023
300.663225,118,5053.46224
372.248436,133,5054.153688
355.602177,132,5054.886756
364.651587,132,5055.70089
363.542145,133,5062.671886
356.226714,132,5063.34564
362.411743,132,5064.143959
362.633697,131,5064.919846
345.931314,128,5071.215759
365.980332,132,5071.943235
361.313657,133,5072.673011
365.718515,131,5073.389329
366.015296,133,5079.936782
355.094847,131,5080.695842
353.887629,131,5081.527261
359.483851,133,5082.385284
341.434243,127,5088.914641
366.562996,132,5089.618461
366.69209,134,5090.355488
360.666386,131,5091.091716
362.791925,133,5097.841326
367.129934,134,5098.659094
365.597424,132,5099.467591
367.589435,133,5106.49366
182.889483,87,5107.007726
357.710885,132,5107.799951
363.787458,134,5108.62215
317.790604,119,5109.360801
362.612775,132,5115.740487
364.967587,132,5116.463315
364.037113,133,5117.212528
364.095073,133,5117.995669
368.998229,133,5124.38008
361.398285,134,5125.176125
366.092971,130,5125.968441
365.129966,132,5132.556725
369.009744,134,5133.293157
363.574509,134,5134.027308
288.210817,112,5134.646756
363.624825,131,5141.177246
365.241768,132,5141.813944
309.456464,118,5142.411334
305.775372,118,5143.052411
361.027512,130,5143.846591
358.675226,133,5150.176351
360.585002,130,5150.907244
359.35985,130,5151.664106
175.315968,85,5152.171856
358.434626,133,5158.799475
291.977365,115,5159.453516
350.4032,131,5160.315995
367.104642,133,5161.176765
359.067985,129,5167.471741
352.759258,132,5168.115947
362.746945,132,5168.830673
310.427231,120,5169.527877
357.818778,133,5176.191289
360.311568,131,5176.860292
357.25143,133,5177.679751
358.1015,133,5178.464456
356.206223,132,5185.083455
303.701147,115,5185.709023
365.475455,132,5186.490235
354.324633,132,5187.262872
291.646052,116,5193.66943
357.514485,129,5194.325718
357.913867,133,5195.06382
365.658133,132,5195.840924
357.302044,133,5201.72068
351.619167,132,5202.397443
359.674382,130,5203.112988
357.465287,133,5203.830815
361.50412,134,5209.877215
357.121379,132,5210.519288
362.85347,131,5211.177938
362.896269,134,5217.325855
359.504209,132,5218.088155
359.732991,133,5218.838192
359.799286,129,5219.616163
365.483492,132,5226.38702
358.358737,133,5227.136257
357.379433,133,5227.864695
361.914774,131,5228.687819
360.592122,132,5235.347277
366.65762,131,5236.008108
359.417692,129,5236.67343
359.519859,132,5237.367116
361.521406,132,5243.762022
363.187708,132,5244.497407
284.17253,111,5245.068979
360.297963,132,5245.793374
361.830476,132,5252.259796
364.707438,131,5252.957362
361.972259,133,5253.930028
365.388201,131,5255.098461
361.922624,130,5262.865568
362.722719,133,5263.607224
365.55013,134,5264.354084
363.345277,131,5265.131644
366.55656,132,5271.614111
350.012011,130,5272.263655
365.110973,134,5273.061006
359.655725,134,5273.939739
367.544601,133,5280.663223
361.74597,132,5281.353969
365.101335,131,5282.093247
363.671664,132,5282.816407
357.809377,133,5289.451783
362.674591,133,5290.386244
361.616333,130,5291.181034
319.814232,119,5291.934299
366.440021,133,5298.421266
362.930249,133,5299.101942
359.337265,133,5299.845948
360.757973,132,5306.986692
362.457636,132,5307.725306
336.555934,126,5308.540192
353.302202,131,5309.242785
356.571627,132,5315.695207
357.501623,132,5316.421408
361.088464,133,5317.435281
362.396013,131,5318.299862
357.846406,132,5325.127556
363.07447,132,5325.834826
360.745077,132,5326.685125
364.448794,134,5327.650626
359.016751,132,5334.378353
364.130938,132,5335.034528
359.696556,133,5335.7124
360.727465,131,5336.424111
361.324162,132,5342.902222
359.222276,129,5343.621586
359.116544,132,5344.369115
356.865373,128,5345.082862
362.609986,132,5351.358204
355.892066,132,5352.030316
359.645823,132,5352.758878
359.283448,131,5353.463923
358.020056,130,5360.681196
363.127598,131,5361.56784
358.206878,129,5362.545084
362.02845,131,5363.326503
360.72177,133,5370.422185
366.056095,132,5371.254457
367.053387,132,5371.951592
354.313643,132,5372.685396
370.987143,132,5379.094885
364.003795,132,5379.751659
357.179592,133,5380.500304
362.571862,132,5381.26754
367.312536,134,5387.463277
359.495608,133,5388.107392
363.942038,132,5388.808719
362.691601,130,5395.682553
363.418701,133,5396.533927
359.791232,131,5397.206805
355.416285,132,5397.934475
360.953419,133,5404.937306
362.210159,132,5405.752861
363.337225,133,5406.469662
355.633903,132,5407.25059
362.027962,131,5413.784931
361.814026,131,5414.522079
359.485363,134,5415.356236
357.324922,133,5416.410748
275.24047,108,5422.922155
364.619959,132,5423.686006
207.51273,93,5424.273889
364.179236,132,5425.057501
361.06232,132,5431.80872
362.726167,132,5432.631092
362.757904,133,5433.458533
359.904546,134,5434.202207
361.122441,131,5440.883842
356.421735,132,5441.613164
361.14519,133,5442.396987
355.227257,132,5443.214589
360.10881,134,5449.884558
358.541797,133,5450.763643
362.732716,133,5451.707962
365.046381,133,5452.475102
355.867838,132,5459.472104
363.778301,132,5460.200804
187.575788,89,5460.673787
363.521209,132,5461.593261
364.270001,134,5468.421385
360.190631,130,5469.058088
361.492907,133,5469.800297
359.246775,133,5470.596001
365.853861,132,5477.327247
364.72947,132,5478.229328
361.997432,134,5479.04276
364.804435,131,5479.90136
359.40547,133,5485.795275
363.036851,134,5486.447615
347.304312,129,5487.131577
359.364724,134,5487.838381
358.633799,133,5494.118781
363.606156,132,5494.831344
361.195052,132,5495.548182
362.798459,134,5496.314033
362.595673,131,5502.235623
362.551971,132,5502.932039
359.105227,134,5503.666351
354.342726,128,5504.384326
359.680046,134,5510.439534
359.483189,131,5511.123851
361.081313,133,5511.918919
361.117303,134,5518.249951
361.913848,130,5518.858895
364.773868,131,5519.539921
359.182836,131,5520.258533
356.523042,133,5526.341804
360.813763,131,5526.993675
364.452031,132,5527.687441
360.078914,130,5528.440137
365.132811,132,5534.529097
352.780091,131,5535.134847
361.655263,130,5535.846256
54.805956,31,5536.002673
361.62632,131,5536.716151
364.401313,132,5542.981723
360.263949,134,5543.618561
354.089901,131,5544.373844
355.099695,132,5545.151503
361.937828,132,5552.152891
353.373992,132,5552.80246
361.960909,133,5553.544044
362.845664,131,5554.274717
358.464852,131,5560.689889
362.585811,133,5561.398206
348.956178,130,5562.245389
359.736244,131,5568.740741
363.80531,135,5569.813241
355.004214,132,5570.591621
362.30017,132,5571.256034
354.157031,131,5577.350376
364.774769,131,5578.073294
359.393975,134,5578.847501
363.914215,132,5579.678082
361.987423,134,5586.618584
361.286363,132,5587.356316
355.234907,132,5588.214338
362.79132,133,5589.087595
357.638862,133,5596.172585
359.062231,129,5597.043742
361.54962,131,5597.878959
361.638923,132,5598.640537
49.486535,28,5598.786365
359.363456,134,5604.82199
364.275936,134,5605.550165
355.450389,132,5606.430153
53.682569,30,5606.594247
362.655091,131,5613.090837
366.502751,132,5613.743487
366.605785,132,5614.440034
368.25054,133,5615.179709
365.604387,133,5621.620011
354.127007,131,5622.267659
360.185976,134,5623.092865
363.023513,132,5623.815504
365.895669,133,5630.403948
365.935612,134,5631.121047
363.883182,132,5631.83971
360.618004,132,5632.649674
368.111773,133,5639.242041
369.441212,133,5639.979694
49.608699,28,5640.143919
366.190793,133,5640.853446
367.184105,133,5641.844107
354.902932,132,5648.11635
361.698179,130,5648.841513
363.079107,133,5649.619457
365.875165,133,5656.189618
362.113565,134,5656.929974
370.294124,133,5657.767069
361.183234,130,5658.598888
362.16576,133,5664.635919
363.627543,133,5665.36137
361.556673,134,5666.12971
365.311371,133,5666.937056
369.272155,133,5672.979736
364.883015,133,5673.640454
356.781723,132,5674.320292
358.637345,130,5675.15695
356.550545,132,5682.022844
363.768167,131,5682.754033
349.067999,130,5683.502071
367.666422,134,5684.256718
366.312499,133,5690.557713
362.262832,133,5691.369682
362.29424,134,5692.243972
360.931754,134,5693.017204
365.121807,133,5699.917855
365.815613,131,5700.777345
367.202443,132,5701.561238
361.116969,133,5702.360107
49.599346,28,5708.079539
365.94391,132,5709.005944
362.381679,133,5709.762523
359.271279,133,5710.404991
370.37529,134,5716.847798
365.658407,135,5717.612823
366.523263,132,5718.343377
364.318884,133,5719.053911
367.781078,134,5725.724118
360.814193,134,5726.415674
361.058293,133,5727.234643
352.338663,131,5728.052548
365.714594,133,5734.975955
363.808986,134,5735.650918
367.378828,134,5736.398502
361.271201,133,5737.14144
365.589927,132,5743.788388
361.814331,134,5744.462849
358.173452,130,5745.084984
367.61841,133,5745.842284
364.286485,130,5751.683504
350.949581,130,5752.316089
51.621861,29,5752.47983
364.596461,134,5753.242717
348.874724,130,5759.21483
356.875114,133,5759.919199
357.511258,132,5760.650867
365.569141,133,5761.375176
360.400271,133,5767.605948
367.338881,134,5768.328554
364.074621,131,5769.051675
362.995206,134,5769.793019
368.934549,134,5776.387097
357.747289,133,5777.101527
367.981593,134,5777.820884
368.007772,135,5778.58259
369.683652,133,5784.993
362.4473,134,5785.646096
361.880233,134,5786.345855
365.913148,131,5787.076171
371.226709,134,5793.031813
366.342596,134,5793.6981
368.513839,132,5794.458227
370.061819,133,5795.201928
368.270357,135,5802.099792
366.740578,131,5802.771966
365.566915,133,5803.561
366.707392,135,5809.930568
366.971574,135,5810.588382
368.766218,133,5811.307901
357.131902,132,5812.067897
354.896813,131,5818.667762
370.926615,132,5819.31292
358.912536,133,5820.005876
366.966288,134,5820.739031
363.455208,134,5827.093511
358.471506,133,5827.713362
359.604375,133,5828.432302
367.052427,133,5829.134736
356.162808,132,5835.348868
365.792595,131,5836.048456
364.693662,133,5836.757474
364.739227,133,5837.509611
367.7835,133,5843.891382
365.519322,132,5844.536196
369.890107,134,5845.248604
366.61742,133,5845.950917
356.205666,132,5852.3687
367.738891,134,5853.037109
363.887415,134,5853.765969
368.767413,132,5854.500002
362.388329,133,5860.192948
356.718126,133,5860.942881
362.062728,134,5861.676568
359.88581,133,5867.95293
367.662107,133,5868.655968
370.093329,133,5869.373963
363.629935,134,5870.135733
365.584522,134,5876.166307
367.382699,134,5876.87102
367.297946,133,5877.676336
366.653984,135,5878.495011
363.812154,134,5884.764264
362.29476,134,5885.449338
368.888696,133,5886.141534
368.46881,132,5886.824661
363.995705,134,5892.798827
367.381689,135,5893.52604
369.638152,132,5894.296623
368.905904,134,5895.032295
365.344733,132,5901.183858
372.723165,134,5902.024856
374.543222,135,5902.767108
49.699174,28,5902.913888
365.949729,132,5909.121184
363.265049,130,5909.835979
368.080947,132,5910.541094
367.167226,131,5911.306239
369.944573,132,5917.949536
369.528396,133,5918.653301
366.648528,132,5919.385517
368.078891,132,5920.224021
369.652201,133,5927.989205
367.303859,132,5928.693894
281.549964,110,5929.400647
53.50273,30,5929.59014
364.853036,135,5930.464669
371.420436,132,5936.70155
45.506335,26,5936.823309
371.556023,132,5937.532131
365.440416,135,5938.34486
369.90256,133,5939.073638
370.886826,132,5945.127113
370.986983,134,5945.929049
365.328772,132,5946.634465
371.392144,134,5953.159189
46.126517,26,5953.327668
367.989029,134,5954.072409
373.036631,135,5954.882697
371.257465,133,5955.692207
367.968053,133,5963.010628
367.718192,133,5963.727083
370.933649,136,5964.497156
45.95822,26,5964.644958
354.879818,131,5965.454673
367.289815,133,5971.789813
367.692304,132,5972.563499
368.722975,133,5973.396805
370.442957,132,5974.249297
370.364227,132,5980.780437
367.553568,131,5981.563929
372.745276,134,5982.41317
369.873024,133,5988.817642
371.266566,135,5989.569263
362.602823,134,5990.400092
366.676015,133,5991.210445
367.117352,135,5997.645784
368.330876,135,5998.51629
370.907047,134,5999.309307
366.592138,134,6000.047011
371.808676,134,6006.811247
357.291349,132,6007.592501
367.331473,135,6008.529269
355.167428,131,6009.435624
362.534283,134,6015.763024
357.709598,132,6016.434772
262.625681,108,6016.996377
365.788802,134,6017.720925
261.713004,107,6023.582406
363.36811,134,6024.292049
364.678979,134,6024.975251
371.246832,133,6025.874642
367.558061,135,6032.657126
271.72203,109,6033.284816
367.412539,133,6034.108866
367.434752,133,6034.834319
47.443959,27,6034.98529
365.173535,131,6041.097308
365.160686,133,6041.768368
357.097742,132,6042.477091
365.450421,134,6043.393841
363.414811,134,6049.904741
292.704265,115,6050.469988
258.261558,106,6051.02841
370.359199,135,6051.823179
366.11054,135,6058.452039
367.429586,134,6059.149474
367.262638,132,6059.804394
369.198507,133,6060.512974
366.900174,132,6066.77021
371.388696,133,6067.502496
369.851144,133,6068.271159
372.129542,136,6069.112759
275.544103,111,6075.198388
365.515101,134,6075.931108
366.538667,131,6076.721014
357.791637,132,6077.51369
263.628691,107,6084.211507
366.22471,133,6084.940015
260.680625,108,6085.797101
368.610251,132,6086.715469
367.900829,133,6093.80013
367.368393,134,6094.532766
369.233912,135,6095.243163
271.68509,109,6095.878071
369.133465,133,6102.290205
354.526591,131,6102.995713
362.120607,134,6103.736846
365.52609,133,6104.528152
370.738918,132,6110.82689
367.247122,134,6111.582623
367.624581,133,6112.383279
367.348033,134,6119.074244
361.858409,133,6119.820587
366.13878,135,6120.633058
369.826758,135,6121.469691
371.282133,136,6128.285969
367.138245,135,6129.160312
370.164299,134,6130.026848
370.359782,134,6130.909432
360.454951,133,6137.855477
363.818897,134,6138.677032
361.465253,133,6139.471398
368.274318,133,6140.280968
360.23762,133,6146.648387
369.765553,133,6147.41652
366.883304,134,6148.250332
361.9129,134,6149.078414
360.739367,133,6155.332622
370.034015,133,6156.102051
360.645986,133,6156.916041
367.305138,133,6157.708646
364.907719,133,6164.034308
362.309757,134,6164.798436
354.844027,132,6165.610898
367.453468,132,6172.283567
372.281067,134,6173.059972
367.003155,135,6173.818161
369.616771,135,6174.655266
370.58472,135,6181.447799
358.592738,132,6182.133562
362.961433,133,6182.913201
371.389557,136,6183.910583
367.240808,134,6190.407501
366.70205,134,6191.251003
372.035238,136,6191.943755
368.04492,134,6192.671194
360.305515,133,6199.437528
368.70926,133,6200.258337
373.09157,136,6201.161503
369.916834,135,6201.984836
369.357306,133,6208.723713
368.712943,135,6209.391038
364.859481,134,6210.083616
367.967661,133,6210.908011
370.742809,134,6217.111784
366.014889,135,6217.797653
371.572116,133,6218.552855
367.590666,135,6224.794272
372.880762,135,6225.462425
368.133962,133,6226.161214
367.808921,135,6226.900795
366.863404,134,6233.151652
366.194145,133,6233.86895
370.104484,134,6234.626105
370.879089,135,6235.355446
367.551621,131,6241.304843
363.153763,134,6242.023034
355.14991,131,6242.8009
368.991781,133,6243.56412
372.315539,136,6249.484321
368.027836,134,6250.151529
370.019963,132,6250.996263
368.710126,133,6251.758007
369.536992,133,6257.925932
202.340484,93,6258.398056
362.550643,133,6259.235001
366.756435,135,6260.020715
370.119777,135,6266.368887
371.90247,133,6267.078228
368.843299,132,6267.802792
367.724895,135,6268.57407
370.374153,132,6274.591161
371.553666,135,6275.28161
368.148456,135,6276.151252
352.080833,130,6276.955245
369.780915,132,6283.104176
310.286657,117,6283.676439
371.838723,134,6284.421589
