#{"t_start": 1742559698.597759, "env_id": "Hopper-v5"}
r,l,t
75.37599,42,2038.317745
74.157819,41,2038.513405
74.264752,41,2038.716162
63.226926,35,2038.921602
76.244802,42,2039.14864
76.222809,42,2039.378863
72.56144,40,2039.575362
75.094408,42,2039.804231
75.323131,42,2040.050745
73.322187,41,2040.261099
76.313927,42,2040.474449
73.879552,41,2040.703233
73.838748,41,2040.954972
361.50592,132,2046.79671
179.76473,87,2047.241441
368.582675,133,2047.947637
361.618264,133,2048.645903
367.734955,134,2054.545311
357.605322,133,2055.21569
360.729578,133,2055.944097
367.456042,132,2056.648503
354.619878,133,2062.455103
354.770103,131,2063.116499
362.990203,132,2063.831828
106.336821,58,2064.146735
357.797804,132,2070.507721
366.790867,131,2071.130321
368.330374,133,2071.840085
360.34539,133,2072.57613
366.191671,134,2078.780599
156.313821,79,2079.18908
367.23144,133,2079.921341
360.301638,133,2080.775595
357.859769,133,2086.643967
357.603267,133,2087.361015
361.83905,134,2088.056369
364.536051,132,2088.73018
366.552498,135,2094.881368
364.046029,134,2095.567179
84.333533,47,2095.83582
364.114783,132,2096.563377
368.922588,131,2097.450416
365.646239,133,2103.429141
98.189221,53,2103.680167
366.280475,132,2104.355567
357.694443,133,2105.115318
371.796264,134,2111.349419
98.993832,54,2111.601706
357.437819,132,2112.309702
363.188636,132,2112.997637
364.286656,131,2113.707833
363.4235,133,2119.876455
366.654667,131,2120.526694
366.625871,131,2121.245674
363.539737,132,2127.633442
363.689076,133,2128.303594
367.146337,132,2128.992057
366.808364,135,2129.737569
356.077927,132,2136.155665
102.653881,56,2136.432717
89.77266,49,2136.687638
367.907777,131,2137.376114
369.212568,132,2138.12288
94.117556,51,2138.400008
100.396376,55,2138.724211
364.750486,134,2144.752944
175.476702,85,2145.194245
366.41506,134,2145.980175
365.900029,134,2146.76256
369.585776,134,2152.751379
362.045312,130,2153.361961
364.856725,134,2154.097879
359.769374,133,2154.826124
365.243685,133,2160.908961
361.070689,132,2161.546395
367.030209,132,2162.244052
360.095778,133,2168.373513
366.156353,135,2169.035548
369.343318,133,2169.704701
368.153042,133,2170.474953
368.573964,133,2176.761607
370.642957,132,2177.375006
366.218217,132,2178.016391
368.074813,133,2178.685639
370.85069,132,2184.603472
360.288999,134,2185.254531
365.714346,134,2185.939894
362.119775,132,2186.641988
363.228285,133,2192.815114
369.591368,132,2193.438549
365.743851,134,2194.187678
363.290438,133,2194.988
366.806171,135,2200.762817
180.554261,85,2201.14298
367.931176,133,2201.900178
365.9807,134,2202.648292
362.537089,134,2208.728926
359.759039,133,2209.357274
366.625656,134,2210.071125
366.907514,134,2210.822337
361.462994,134,2216.932343
367.133926,132,2217.643258
367.899513,132,2218.363779
363.86877,131,2219.107276
352.261191,130,2225.210462
367.046533,131,2225.875225
364.827881,131,2226.608691
364.413271,131,2227.337687
369.008998,133,2233.075308
366.76399,130,2233.673041
364.382282,131,2234.323406
356.480541,133,2234.976029
369.285822,132,2240.683181
359.936191,132,2241.364665
366.061802,134,2242.091675
358.202193,132,2248.129306
363.003378,132,2248.770266
148.705622,77,2249.171861
358.587594,132,2249.898446
361.942076,129,2250.682825
358.420619,133,2256.760236
367.606685,133,2257.322418
367.021306,131,2257.909073
365.940583,133,2258.607813
369.558807,132,2264.457521
364.203874,133,2265.152806
368.204183,132,2265.881832
365.115899,132,2271.729946
360.470922,131,2272.365404
362.471246,130,2273.051061
363.452424,133,2273.764576
364.122029,132,2279.845791
367.89385,132,2280.524941
359.060325,132,2281.224601
359.993261,133,2281.931804
359.783944,134,2288.02806
367.748524,131,2288.651777
361.824585,134,2289.413118
356.288047,133,2290.175661
364.431522,132,2295.860414
149.789969,77,2296.270101
366.850879,133,2296.943835
362.05772,134,2297.69451
364.899883,132,2303.760546
358.774262,133,2304.383508
365.668606,132,2305.023425
357.48415,133,2305.772067
368.734743,132,2311.686742
354.66398,131,2312.304301
360.922166,133,2312.972292
361.758715,134,2313.699359
357.473526,132,2319.853067
365.998316,133,2320.501586
366.119417,133,2321.261866
370.358071,133,2322.033438
361.304718,134,2328.007325
364.345989,133,2328.641806
362.377279,133,2329.3482
366.454587,134,2330.058393
368.290298,132,2336.255837
364.20578,132,2336.920197
366.705186,135,2337.758941
363.892948,134,2338.465623
366.887459,133,2344.209642
367.083655,135,2344.876088
363.78152,133,2345.734756
105.345109,58,2346.044174
366.413279,132,2352.055737
362.573755,131,2352.702501
331.81721,124,2353.342581
365.519405,133,2354.035281
362.126026,131,2360.038871
348.981849,129,2360.659488
362.701099,134,2361.298801
368.921724,134,2362.013228
368.987642,135,2368.370722
152.738224,79,2368.763738
356.379585,130,2369.431612
371.042249,133,2370.119748
367.185297,133,2376.294353
366.987426,133,2376.990236
352.363246,130,2377.643761
360.419299,133,2378.347445
368.52657,133,2384.427991
341.743635,126,2385.130305
359.917917,133,2385.902242
366.399773,134,2386.659579
358.423911,133,2392.608946
45.111587,26,2392.736147
365.915313,130,2393.341271
43.852362,25,2393.482413
46.793434,27,2393.630911
43.855235,25,2393.754457
39.946944,23,2393.885466
66.160604,37,2394.082773
41.265576,24,2394.202019
42.174693,24,2394.330914
43.785022,25,2394.4606
43.005328,25,2394.603791
366.811132,133,2400.381914
42.984114,25,2400.490686
316.412968,118,2401.076545
363.839387,133,2401.827379
43.467849,25,2401.986098
54.60873,31,2402.156374
92.342229,51,2402.452372
363.55205,134,2408.311126
290.494966,113,2408.838268
72.72958,40,2409.047069
364.168317,131,2409.817483
45.169399,26,2409.967049
56.62955,32,2410.144073
56.705722,32,2410.327066
41.571524,24,2410.452512
100.669277,55,2416.028633
362.682783,131,2416.650683
41.684765,24,2416.781338
366.861117,133,2417.459118
347.712181,127,2418.129063
40.091113,23,2418.249917
368.78888,132,2424.080666
41.838201,24,2424.196239
114.066144,62,2424.536254
40.048173,23,2424.689759
41.371065,24,2424.808762
318.705302,119,2425.490692
368.586498,134,2426.193501
364.015688,133,2432.303442
40.936802,24,2432.414522
298.27666,114,2432.978434
148.64142,77,2433.371441
55.632967,31,2433.556148
38.105759,22,2433.679945
41.86349,24,2433.81161
370.091156,132,2439.724574
41.615181,24,2439.879059
40.903639,24,2439.992978
360.425127,132,2440.616035
41.445394,24,2440.743048
55.284512,31,2440.926615
39.55903,23,2441.046036
366.139207,133,2441.753446
40.044312,23,2441.891512
363.059908,130,2447.962413
366.9149,131,2448.605298
369.222183,133,2449.318357
67.623224,38,2449.525209
41.315941,24,2449.664093
39.651544,23,2449.795998
39.356257,23,2449.930157
366.273985,134,2455.97302
363.495162,133,2456.656239
63.634437,35,2456.857254
39.733961,23,2457.012019
371.758183,134,2457.755087
365.760841,133,2458.498121
39.910241,23,2464.21769
101.869198,56,2464.517144
369.927053,133,2465.252151
53.863171,30,2465.426522
368.266279,135,2466.193102
365.755263,133,2466.943436
39.706919,23,2472.654248
366.370556,131,2473.321189
78.96301,44,2473.549324
369.247481,133,2474.266395
364.605242,133,2475.110851
363.910322,134,2481.596608
358.809396,133,2482.297264
368.617349,133,2483.044552
361.835811,132,2483.771347
371.029714,131,2489.854882
367.885693,134,2490.579377
362.8738,134,2491.358907
41.010684,24,2491.480642
368.031804,135,2497.662133
368.680382,132,2498.312971
362.436139,131,2498.962612
357.970754,133,2499.666647
363.472159,134,2505.968108
363.425189,131,2506.610481
363.416372,134,2507.30989
367.522015,135,2508.119773
370.520986,131,2514.534563
357.026207,132,2515.18284
357.304821,132,2515.853234
369.757216,132,2516.620658
42.153221,24,2516.752536
363.566992,134,2523.026004
364.342295,132,2523.65134
364.31496,133,2524.354564
361.265434,133,2525.096252
368.198644,133,2531.287576
365.129383,131,2531.944278
372.395671,133,2532.656954
370.680565,133,2533.375713
370.071658,132,2539.363799
368.859195,133,2540.049366
357.356538,132,2540.794047
366.429777,133,2546.829909
368.537631,131,2547.418686
370.657817,133,2548.059182
369.01942,134,2548.816984
346.860992,129,2554.702039
366.461347,132,2555.35632
360.677187,131,2556.026077
362.661857,134,2556.846437
362.732165,134,2562.703973
367.99019,133,2563.330162
364.561455,132,2563.9429
367.288788,133,2564.697359
368.278814,134,2570.758571
366.925138,133,2571.42962
369.700304,133,2572.07872
367.208356,133,2572.821528
358.768385,133,2579.10558
354.672962,131,2579.741954
371.931759,133,2580.424392
366.106883,133,2581.162084
360.492769,133,2587.193837
367.126296,131,2587.842948
359.228592,133,2588.60361
363.615745,133,2589.35722
365.989614,134,2595.182498
363.278782,134,2595.87663
367.213036,133,2596.5924
359.460645,133,2602.641809
369.37952,134,2603.312297
371.03502,133,2603.97145
367.077568,131,2604.649218
361.734871,133,2610.65063
367.405491,135,2611.321062
368.440805,133,2612.015321
363.639153,134,2612.803732
370.438831,133,2618.921195
367.266623,135,2619.550737
368.043286,133,2620.203463
366.688336,135,2620.903066
150.196411,78,2627.056957
372.023334,133,2627.768243
366.86694,133,2628.477109
363.83989,134,2629.249091
152.847124,78,2629.672686
359.067572,134,2635.794286
149.504715,77,2636.178693
371.985821,134,2636.904798
373.547531,134,2637.682974
370.771824,132,2643.931639
371.490594,135,2644.558674
372.939125,132,2645.274791
364.881296,134,2646.035837
83.214062,46,2651.89217
148.65352,77,2652.239962
152.209547,79,2652.610174
152.500871,79,2653.006091
366.880745,134,2653.748789
371.463218,134,2659.733767
364.628416,133,2660.410432
84.497723,47,2660.623238
362.561003,134,2661.334385
369.009615,133,2662.102778
367.901299,132,2668.324519
370.673262,133,2669.044948
363.501061,133,2669.729342
88.503744,49,2670.018323
363.188385,134,2676.119272
83.383462,46,2676.330027
88.79886,49,2676.58333
87.661994,48,2676.792101
83.882045,46,2677.062678
88.349564,48,2677.292927
155.126779,80,2677.749895
68.582402,38,2677.998887
369.941075,133,2678.733582
362.916515,134,2684.601611
361.632319,134,2685.338725
369.25178,133,2686.073232
98.978465,55,2686.374944
361.003928,133,2692.755945
369.842424,133,2693.41091
92.004091,51,2693.693275
362.672666,134,2694.416275
369.121926,132,2700.624629
368.704058,133,2701.28407
367.585209,135,2701.979016
360.834666,133,2702.687601
368.600829,134,2708.975116
369.038789,133,2709.623928
368.982601,134,2710.279617
369.159112,134,2711.048507
355.870403,132,2717.33778
365.213432,130,2717.970504
370.126865,132,2718.664567
361.936759,134,2719.419846
363.668817,134,2725.528752
103.093617,56,2725.804504
369.935573,132,2726.470668
107.51605,59,2726.778968
368.559516,133,2727.547944
104.61455,57,2728.155106
98.769423,54,2733.949069
361.178676,133,2734.582065
367.564292,134,2735.255723
365.502678,133,2735.976594
371.466577,133,2741.975649
368.564347,133,2742.684667
366.529488,131,2743.390646
366.303845,132,2744.162394
371.780365,132,2750.200583
369.062564,135,2750.868896
369.653055,134,2751.585598
99.238155,54,2751.874631
357.976349,131,2757.903157
371.297433,132,2758.577418
361.724551,133,2759.276376
372.871267,132,2760.029041
106.170719,58,2760.374788
371.113121,133,2766.336073
158.356261,81,2766.758077
103.405222,56,2767.056531
104.747253,57,2767.401112
371.420615,134,2768.149793
359.456841,133,2774.02132
364.648583,134,2774.718723
101.613678,56,2775.00826
363.944603,134,2775.74888
363.33638,134,2776.477753
366.762016,133,2782.553833
369.180096,133,2783.281235
365.665056,134,2784.039376
362.765694,132,2790.237931
153.325863,78,2790.619958
362.577326,134,2791.267531
369.180341,136,2791.982474
354.727731,131,2792.70688
151.75703,78,2798.6698
152.252794,79,2799.07987
366.913431,134,2799.814003
366.593404,132,2800.534397
370.153752,133,2806.547494
362.424543,133,2807.165647
354.511092,131,2807.858482
360.603543,133,2808.567629
366.798649,133,2814.672376
367.498435,133,2815.390615
361.371786,132,2816.114785
152.028349,79,2816.555841
367.112194,133,2822.496891
364.596074,130,2823.155788
40.162555,23,2823.274324
43.384444,25,2823.406164
41.394566,24,2823.543393
99.240465,54,2823.886734
366.685233,131,2824.597471
362.843964,134,2830.620137
357.317344,132,2831.298086
366.372928,132,2831.983465
362.571924,134,2832.748978
366.812348,131,2838.670079
353.84557,131,2839.248578
362.152972,133,2839.837563
359.838761,134,2840.531308
149.127812,78,2846.271037
105.97571,58,2846.539834
145.281699,75,2846.945654
365.185245,130,2847.583449
369.588297,133,2848.324609
366.687575,132,2854.403644
360.712677,134,2855.077699
367.20308,135,2855.742632
357.139001,132,2856.471932
361.187024,134,2862.638206
365.639298,133,2863.279854
346.714185,129,2863.893631
362.013329,134,2864.627691
363.846388,133,2871.073493
361.59203,134,2871.694215
369.653944,133,2872.417763
368.123737,135,2873.141625
369.542894,133,2879.577587
367.614345,132,2880.222111
366.874613,133,2880.934606
360.2151,134,2881.668166
369.200808,135,2888.110526
367.766369,133,2888.763274
353.09423,131,2889.518204
359.108114,133,2890.244155
363.326073,134,2896.319455
364.685584,134,2896.93645
362.301807,135,2897.67065
96.554725,52,2897.968182
366.785542,134,2904.019366
367.596288,133,2904.692642
364.297004,134,2905.413623
368.083966,132,2906.146027
370.183195,134,2912.081138
368.198587,132,2912.714647
367.618634,132,2913.419666
45.677663,26,2913.57333
62.394061,35,2913.777073
48.100842,27,2913.947384
366.925628,133,2919.811009
367.863172,133,2920.459581
368.943545,134,2921.183915
367.271985,131,2921.89647
39.442578,23,2922.037767
364.156961,132,2928.14822
359.851458,133,2928.80881
366.118042,132,2929.566949
359.384346,133,2930.326462
38.189728,22,2936.127566
367.19029,135,2936.791598
362.944501,134,2937.528256
155.905286,79,2937.953742
365.853146,132,2938.680274
39.951645,23,2938.811183
362.409814,134,2944.970288
354.249165,131,2945.658322
371.979467,136,2946.41523
359.932214,134,2952.437671
371.525874,132,2953.096706
368.304318,134,2953.818259
155.916195,79,2954.272278
366.426586,135,2954.998159
369.956624,135,2960.790246
366.503272,135,2961.547173
365.771917,132,2962.238178
367.941487,134,2968.68608
151.898264,78,2969.113667
370.003597,134,2969.799304
362.872748,134,2970.581882
360.274054,133,2971.38062
365.793368,131,2977.134702
370.517194,133,2977.791185
152.482015,79,2978.23573
40.056738,23,2978.375225
364.293899,131,2979.116187
367.225141,135,2985.493769
369.895859,133,2986.152068
371.170356,133,2986.736605
366.243008,135,2987.407687
145.53885,76,2993.541235
63.842282,36,2993.722821
374.477468,134,2994.453697
39.807412,23,2994.566827
145.058499,76,2994.987897
40.283131,23,2995.121976
361.683705,132,2996.018463
369.077071,133,3002.246791
371.578072,134,3002.95279
354.955525,131,3003.698216
372.726812,133,3004.426999
141.229523,75,3010.594673
359.131518,133,3011.248338
358.192497,133,3011.995636
367.660779,135,3012.780882
367.221346,131,3019.258344
368.991727,133,3019.966809
157.200566,80,3020.408869
370.636505,136,3021.197421
146.473871,77,3027.23043
104.523608,57,3027.524868
363.768023,135,3028.19883
373.343448,134,3028.896288
368.875792,134,3029.642455
371.174715,133,3035.825921
368.365695,134,3036.533407
145.886676,76,3036.968905
40.205283,23,3037.113629
362.874944,135,3037.865833
368.453406,132,3043.91232
367.726281,135,3044.610849
368.307138,135,3045.365216
366.037389,133,3046.115827
363.213469,130,3052.223555
363.915923,135,3052.978939
365.372431,135,3053.778203
361.428284,130,3054.497799
364.291864,131,3060.710687
155.26851,79,3061.134942
359.310143,133,3061.85099
365.968327,133,3062.620655
369.200468,134,3068.989713
367.788504,133,3069.672417
366.588333,133,3070.399382
365.248688,134,3071.115319
361.463557,130,3077.446263
144.11984,76,3077.833607
366.848037,134,3078.528167
358.652412,133,3079.207974
366.70818,132,3085.585515
152.823567,79,3085.999194
360.235983,133,3086.753438
360.818213,129,3087.453352
362.953977,135,3093.754186
146.035348,76,3094.11818
364.04361,133,3094.789713
363.62994,133,3095.433272
359.620552,134,3096.143492
361.458099,132,3102.206873
121.925303,67,3102.574522
140.361804,74,3103.005856
362.283742,131,3103.729265
366.521863,133,3109.772273
362.802751,133,3110.470214
364.809752,134,3111.132954
153.59289,78,3111.590002
366.074641,132,3112.327631
66.605634,37,3118.150119
66.105419,37,3118.314077
361.217361,130,3119.027816
366.377484,134,3119.752327
364.66757,132,3120.500393
66.289813,37,3120.699338
364.021464,132,3126.888062
357.688007,133,3127.552227
367.048175,134,3128.370301
140.511472,74,3128.814326
360.757728,133,3135.026847
146.793699,77,3135.406716
366.417601,133,3136.138843
151.441811,78,3136.557628
152.816915,78,3136.99225
362.157584,131,3143.182833
358.916022,131,3143.924546
359.529764,134,3144.645734
365.983015,134,3145.406992
144.111359,76,3151.471061
364.163764,132,3152.13216
143.90197,75,3152.499416
358.897966,131,3153.249571
148.727893,77,3153.69275
360.38033,134,3159.998896
148.550636,77,3160.396739
366.827767,133,3161.173515
364.40717,132,3161.916329
361.552418,134,3168.426355
38.228959,22,3168.535537
158.790286,80,3168.959209
39.902605,23,3169.070719
367.096275,133,3169.819038
361.164422,133,3170.51263
358.311837,130,3176.909367
358.873617,134,3177.672426
145.178842,76,3178.095771
356.827259,129,3178.861429
358.380883,129,3179.649442
365.966564,132,3185.921589
160.799536,80,3186.341835
356.497334,134,3187.050537
362.655202,132,3187.83534
358.062312,133,3193.930863
363.461752,133,3194.672439
365.501284,132,3195.453808
353.742518,132,3196.227205
154.169801,78,3202.437342
364.414083,133,3203.104352
357.014975,130,3203.860135
363.299899,132,3204.670631
359.110455,130,3210.837606
140.453882,74,3211.244934
146.369154,76,3211.667389
143.396608,75,3212.072205
136.08879,72,3212.458802
361.802805,132,3213.244128
350.405222,131,3219.665879
137.089578,73,3220.030703
357.328439,130,3220.738526
149.700898,77,3221.224395
354.330837,131,3227.604241
70.504209,39,3227.813026
360.566781,131,3228.513363
148.617457,77,3228.942439
142.152929,74,3229.36919
363.748566,132,3230.121496
357.509569,131,3236.2281
138.341698,74,3236.597898
138.169745,73,3236.962708
357.151884,130,3237.663642
364.674361,132,3238.439584
353.151416,132,3244.92756
362.642302,132,3245.567598
357.985438,133,3246.32798
358.261911,133,3247.112247
362.056459,134,3253.554831
364.725409,134,3254.228355
361.431778,132,3254.962908
360.255742,131,3261.104763
116.639849,64,3261.427101
364.446417,133,3262.107314
363.529588,135,3262.870066
45.913234,26,3263.034134
364.633095,134,3263.847956
146.381035,77,3269.721926
365.335133,132,3270.447157
366.716474,132,3271.188439
149.410547,78,3271.618412
154.57713,79,3272.131994
359.952384,134,3278.194276
362.563212,131,3278.908892
360.234538,134,3279.611736
55.557132,31,3279.766718
366.702437,134,3285.955522
363.638467,132,3286.589663
360.199299,133,3287.319618
155.714069,79,3287.790611
361.498446,131,3288.514726
359.08285,132,3294.353879
358.579991,133,3295.000754
341.130015,128,3295.741661
356.076215,130,3302.192128
354.329895,133,3302.880553
359.133185,131,3303.603803
355.111806,133,3304.350765
353.470106,131,3310.556133
354.783765,132,3311.272862
356.684456,132,3312.011559
353.055192,133,3312.763193
346.451643,129,3319.039376
363.190359,135,3319.71999
365.657869,134,3320.41093
362.204932,132,3321.121223
363.611585,132,3327.531272
364.280578,133,3328.188357
363.764686,135,3328.841792
360.640001,131,3329.555569
362.761603,133,3335.692422
361.849313,135,3336.406574
357.368838,133,3337.150735
367.975582,133,3337.889454
360.87974,134,3343.993798
365.198166,133,3344.687236
38.341232,22,3344.813739
368.531486,132,3345.532116
358.55509,133,3351.853966
140.16522,74,3352.231187
357.066719,133,3352.945368
349.541081,131,3353.675404
364.587511,133,3354.430863
346.513596,130,3360.49387
366.663092,133,3361.161016
362.379649,132,3361.908158
358.435584,134,3362.648124
365.958507,133,3368.797816
368.065177,133,3369.489585
361.523629,134,3370.264457
366.573746,131,3371.044901
353.669389,132,3377.355006
360.73969,130,3378.009425
364.390651,131,3378.766932
361.537303,131,3385.31765
360.048289,134,3386.014421
361.515319,134,3386.741753
361.695416,134,3387.494553
364.320057,132,3393.73494
361.296586,133,3394.375995
360.747145,131,3395.088074
37.994934,22,3395.203769
154.728481,79,3395.675949
364.181437,132,3401.667145
361.099147,131,3402.301148
358.315457,132,3402.976092
364.208512,135,3403.734572
360.675908,134,3410.061127
38.232351,22,3410.168581
361.401364,130,3410.790505
361.313801,132,3411.511027
360.872684,131,3412.252583
361.782986,134,3418.556004
363.598238,133,3419.262001
362.52684,133,3419.989536
363.023437,132,3420.863194
362.215896,134,3427.01387
349.28225,130,3427.710806
364.806292,134,3428.456593
349.372296,130,3429.138945
364.918514,133,3435.225669
367.75949,132,3435.918344
366.635353,134,3436.671637
359.770908,134,3437.400503
359.219233,130,3443.539762
144.690479,75,3443.952402
363.305945,134,3444.672573
360.61471,131,3445.395284
361.843046,134,3451.66965
359.555037,133,3452.331408
38.221282,22,3452.441397
365.720591,134,3453.164411
361.193607,131,3453.921421
363.238472,131,3459.96217
366.504647,131,3460.596557
360.225315,130,3461.314849
366.394815,133,3467.2679
362.485254,132,3467.989387
364.320235,133,3468.640113
360.948136,131,3469.360784
363.469047,134,3475.415449
355.891083,133,3476.060231
363.52526,132,3476.780675
38.216006,22,3476.910739
361.122187,132,3477.705829
349.551738,130,3484.103017
37.944111,22,3484.231385
39.463399,23,3484.340939
360.805344,129,3485.04053
39.251341,23,3485.172443
37.618166,22,3485.297286
37.882103,22,3485.415402
38.038426,22,3485.518503
37.936703,22,3485.662666
37.539656,22,3485.78561
39.284113,23,3485.912781
39.490993,23,3486.027823
37.888248,22,3486.155731
37.842749,22,3486.281527
38.066847,22,3486.392651
37.951317,22,3486.530994
38.04659,22,3492.371415
366.381133,133,3493.038841
358.436374,133,3493.708171
360.834218,133,3494.422616
362.856718,134,3500.768569
368.76279,134,3501.514339
358.64245,133,3502.228531
365.056035,132,3502.989134
39.914755,23,3503.11584
365.208878,133,3509.125978
38.159215,22,3509.253276
38.054007,22,3509.371862
363.340447,131,3510.029234
38.110018,22,3510.142336
361.320667,129,3510.820823
38.110402,22,3510.954944
36.305012,21,3511.074891
36.402458,21,3511.198714
370.559059,134,3517.51131
39.699031,23,3517.623593
370.536025,134,3518.346643
37.512866,22,3518.471245
36.370892,21,3518.60429
362.144308,131,3519.343708
39.249612,23,3519.469872
366.090806,133,3525.771098
40.898203,24,3525.925313
37.392049,22,3526.063802
37.504438,22,3526.186426
361.720364,132,3526.891541
356.899009,128,3527.583411
367.775458,132,3534.181905
37.662186,22,3534.313853
368.977279,133,3534.978885
364.153445,132,3535.640407
37.886032,22,3535.78896
37.882855,22,3535.945952
361.90853,132,3536.699267
39.442661,23,3536.825812
367.172651,133,3543.290676
368.459396,132,3544.009406
358.807165,133,3544.817565
359.512772,134,3551.190621
356.898212,129,3551.830431
363.691841,131,3552.471408
360.34389,134,3553.211918
365.033471,135,3559.509958
370.163695,136,3560.229297
358.366524,133,3560.956527
366.265105,131,3561.668514
362.975441,132,3567.935899
362.697487,133,3568.655222
358.507038,134,3569.421351
364.425403,131,3570.137806
361.805258,132,3576.502127
364.494285,133,3577.206271
357.40628,131,3577.899601
360.50525,133,3578.646779
360.424485,134,3584.847127
365.989603,132,3585.568494
361.84358,134,3586.301885
369.402053,135,3587.039569
361.940908,134,3593.27679
360.952271,134,3594.069343
359.024324,131,3594.966351
360.92694,132,3595.752643
357.201357,130,3602.165623
362.762779,131,3602.92516
361.562898,131,3603.663255
357.992666,133,3609.804145
353.325229,128,3610.453517
362.31428,131,3611.200633
364.253234,132,3611.947813
366.25244,133,3618.411507
357.308018,133,3619.054566
357.630914,132,3619.735798
355.585576,130,3620.479671
298.004098,117,3626.814055
364.307978,135,3627.54594
361.261059,134,3628.30306
292.838033,116,3628.980676
363.743427,133,3635.16601
360.474321,132,3635.824499
356.368934,132,3636.49515
315.152934,120,3637.186838
354.286845,133,3643.578036
360.426269,133,3644.227255
357.666812,133,3644.910037
304.769626,119,3645.574097
358.332619,132,3652.074353
314.888239,120,3652.69771
357.51815,133,3653.388198
361.336312,132,3654.12719
362.035783,134,3660.629373
361.187087,133,3661.267616
348.928387,130,3662.002738
353.458142,131,3662.723094
368.777814,133,3668.814807
362.355033,134,3669.411088
359.683455,131,3670.130804
325.642502,122,3670.786969
352.07108,131,3677.18418
360.881819,132,3677.878246
361.199259,134,3678.520652
362.169237,130,3679.213192
312.950808,121,3685.285457
360.72145,134,3685.932443
357.342878,131,3686.63327
351.875583,131,3687.367319
358.824846,130,3693.692247
356.98088,129,3694.340607
365.64783,133,3695.062834
363.794258,130,3695.785372
353.002002,132,3701.911391
358.934104,131,3702.598874
361.958059,133,3703.340932
311.792508,120,3703.995045
351.067991,128,3710.207165
362.977047,132,3710.923821
365.762318,133,3711.699124
348.521387,131,3712.446136
355.804921,129,3718.598767
306.132287,118,3719.194848
365.642964,134,3719.910634
359.420039,134,3720.724097
358.434396,130,3727.089913
357.458617,134,3727.791177
363.977338,135,3728.447089
362.191313,135,3734.845317
357.415707,134,3735.523521
362.760408,132,3736.198548
361.809154,133,3736.913657
360.1644,134,3743.342446
361.84373,134,3744.004306
355.655462,130,3744.695465
359.167729,129,3745.405936
359.262331,133,3751.55231
351.637743,132,3752.219262
365.231885,133,3752.924493
363.219388,134,3753.69246
360.122872,134,3759.991887
315.652652,118,3760.566629
361.275377,130,3761.261674
359.694889,129,3762.039619
360.048306,134,3768.343397
357.402771,132,3768.996155
361.917582,134,3769.78837
357.757172,130,3770.508557
351.357033,132,3776.6696
361.959563,133,3777.414701
368.964809,135,3778.177814
363.026499,132,3778.932711
360.207081,132,3785.306366
369.440203,135,3786.090999
365.40987,134,3786.886535
363.760076,131,3787.619075
362.557225,133,3793.8062
348.669541,130,3794.48981
362.555634,130,3795.221116
367.94069,135,3795.975527
360.318828,132,3802.337121
154.009887,78,3802.746066
364.494699,132,3803.429386
360.028443,134,3804.181518
357.309758,131,3810.279587
358.380794,133,3811.043996
362.764243,134,3811.774903
368.023445,134,3812.520374
342.790954,129,3818.896884
362.816182,132,3819.551646
363.891887,132,3820.303516
357.775083,132,3821.053504
363.93152,135,3827.669557
365.759321,131,3828.463299
361.934461,132,3829.199177
358.606478,133,3835.490673
308.161111,116,3836.092944
360.145248,131,3836.80451
353.754524,130,3837.514124
365.737462,131,3843.920905
360.305532,133,3844.562086
363.167465,133,3845.249249
350.304827,132,3845.978854
361.720182,131,3852.479643
366.616645,133,3853.189479
362.076181,130,3853.93913
365.205271,134,3854.672911
362.795651,131,3861.026278
360.286189,134,3861.723355
346.201984,129,3862.421355
346.352154,124,3863.109901
354.768755,128,3869.595791
355.960189,132,3870.255995
360.17322,134,3870.998837
363.223522,133,3871.72749
362.111727,133,3878.050595
346.257704,131,3878.729873
364.067238,131,3879.40196
357.234685,132,3880.175397
352.799669,128,3886.293182
363.927598,131,3886.960519
356.856585,129,3887.642088
360.616828,130,3888.390262
360.035697,131,3894.978961
356.902273,133,3895.6854
359.335514,132,3896.460476
362.349463,133,3897.260486
359.173288,134,3903.735465
352.885619,133,3904.457471
363.177979,135,3905.234687
369.760527,133,3906.090785
352.78771,128,3912.264597
350.821783,131,3912.968187
358.121259,130,3913.675602
351.495241,131,3920.209012
364.047048,131,3920.859743
362.171693,129,3921.463281
366.780976,134,3922.137861
352.904115,129,3928.667807
362.249304,134,3929.368519
354.544,133,3930.079868
365.738419,134,3930.873821
364.251352,132,3937.087142
356.583362,132,3937.770648
358.382361,128,3938.497327
154.809458,79,3938.991837
354.566135,132,3939.735615
354.680276,130,3946.141506
353.216634,128,3946.804635
350.454436,133,3947.57365
350.481917,127,3948.31161
358.537219,129,3954.567256
352.817899,133,3955.227827
357.685587,133,3955.976985
353.375023,130,3961.988816
353.243263,131,3962.639178
359.956146,133,3963.34839
359.383618,134,3964.193859
342.204208,129,3970.417886
349.982414,132,3971.122779
358.429409,131,3971.821705
348.763951,132,3972.541761
353.654159,131,3978.915138
362.22492,131,3979.577342
362.249363,132,3980.194954
357.758355,132,3980.903896
354.166126,130,3987.399656
350.498574,131,3988.11505
361.760655,130,3988.914407
354.747428,131,3989.673774
368.689169,132,3996.065252
362.21261,131,3996.729724
359.426907,133,3997.458077
365.564217,133,3998.202858
364.522538,130,4004.366361
364.701056,135,4005.036104
354.567072,129,4005.747032
