#{"t_start": 1742559698.5939453, "env_id": "Hopper-v5"}
r,l,t
369.869425,133,1998.53049
357.355721,133,1999.232968
363.671601,132,1999.990181
154.80612,80,2005.569052
364.67847,132,2006.191256
294.049414,114,2006.780378
355.150543,129,2007.463708
357.38946,131,2013.624856
126.764406,69,2013.961884
362.863795,133,2014.599865
357.545963,131,2015.334472
358.202119,133,2016.101567
365.976848,133,2022.389134
359.409362,133,2023.131562
355.337913,133,2023.866711
359.820681,132,2024.623076
367.576337,135,2030.761179
365.733469,131,2031.423485
360.171242,131,2032.148726
359.750491,133,2038.326072
68.570027,38,2038.507163
76.728003,42,2038.714242
80.851389,45,2038.972837
74.68007,41,2039.19198
77.699302,43,2039.42538
75.921034,42,2039.636254
75.394287,42,2039.874566
73.817969,41,2040.110757
76.320834,42,2040.314454
75.443488,42,2040.535552
74.763346,41,2040.770006
77.385051,42,2041.028641
359.759863,132,2046.877976
356.792278,133,2047.521386
355.041679,133,2048.24003
356.66074,132,2054.181197
364.480384,131,2054.817614
367.739557,132,2055.485255
368.082368,133,2056.216288
362.470709,132,2062.033054
362.704048,133,2062.705129
363.699431,133,2063.413182
358.266882,133,2064.142802
361.688116,131,2070.499532
79.693986,44,2070.694052
363.198096,133,2071.35996
366.65789,133,2072.107205
78.487039,44,2072.343405
369.281131,134,2078.556411
360.508152,132,2079.231963
363.354692,133,2079.975102
368.30222,133,2080.818835
365.552291,132,2086.677652
362.986316,133,2087.393717
366.623187,132,2088.083227
359.754124,133,2088.753629
362.29665,134,2094.911678
370.421833,133,2095.585585
362.139325,133,2096.345369
370.615439,132,2097.172029
186.02975,87,2103.008773
47.621728,27,2103.138456
359.866931,134,2103.765578
366.997622,134,2104.477849
369.731822,132,2105.231636
366.49499,135,2111.462118
359.646594,133,2112.129064
367.131523,134,2112.845756
366.960258,132,2113.563658
359.802927,133,2119.737386
360.617255,133,2120.411725
362.646646,133,2121.112556
364.439556,130,2121.835004
366.04851,133,2128.178832
364.392954,134,2128.869767
365.498252,131,2129.569921
365.790507,132,2136.02764
363.689122,130,2136.675582
96.989662,53,2136.936374
360.012528,130,2137.657882
84.857878,47,2137.92349
43.943729,25,2138.067817
98.125491,54,2138.367726
91.596861,50,2138.656551
362.819455,134,2144.700385
366.929632,133,2145.405156
156.030866,79,2145.88505
370.517592,132,2146.634579
364.212788,134,2152.647891
365.967537,132,2153.264488
369.068126,132,2153.984544
367.366367,132,2154.716179
362.270575,133,2160.800258
356.851446,132,2161.429019
365.278432,131,2162.123232
367.900207,133,2162.837418
362.78974,134,2168.914481
367.05219,135,2169.589979
361.110864,134,2170.335278
369.371673,133,2176.651908
362.778224,134,2177.273156
361.273997,132,2177.928401
368.813731,134,2178.593328
363.464208,134,2184.528021
372.426405,133,2185.182122
367.701492,132,2185.842862
369.317041,133,2186.547578
369.037558,133,2192.730812
356.90606,132,2193.349213
365.69255,133,2194.068351
368.079125,134,2194.878936
367.656876,133,2200.6544
362.608827,134,2201.26615
357.81734,132,2202.061713
357.934784,132,2202.787584
361.426906,134,2208.860119
356.129725,133,2209.481128
354.901229,131,2210.185871
359.314754,131,2210.927414
363.446401,132,2217.021224
364.484902,131,2217.743329
362.212542,133,2218.458103
367.610283,131,2219.199864
358.582934,133,2225.339977
365.846346,132,2226.016618
363.16034,131,2226.717644
367.477656,133,2232.535515
363.619546,132,2233.167208
365.889544,132,2233.813439
364.105515,130,2234.428011
359.332598,133,2240.169297
367.691131,133,2240.785689
366.675273,132,2241.510227
357.538421,132,2242.206409
364.194725,133,2248.239968
354.00426,132,2248.902638
362.90664,134,2249.608973
358.322906,133,2250.401958
364.626007,132,2256.555727
150.81911,77,2256.884761
349.481953,129,2257.421993
362.092979,132,2258.060531
364.471343,133,2263.951658
354.640797,131,2264.575817
359.860726,132,2265.270291
362.451691,132,2266.04273
371.045427,133,2271.864192
363.928165,134,2272.502357
371.223589,133,2273.214287
365.647127,131,2273.91873
366.644284,132,2279.974882
353.356944,132,2280.665749
359.664553,133,2281.381331
367.985456,131,2282.071046
363.234736,132,2288.139861
362.9697,131,2288.768576
152.471454,78,2289.247025
364.311655,131,2289.96255
362.746728,132,2295.713669
149.734499,78,2296.088196
361.035323,132,2296.777984
368.315621,132,2297.502682
368.414049,131,2298.240702
369.678563,131,2304.193467
369.327482,131,2304.82096
359.079326,132,2305.559031
361.670453,134,2306.277897
357.731641,132,2312.125847
358.966275,133,2312.768384
366.481897,133,2313.485184
368.71002,131,2319.648346
363.78865,131,2320.299942
354.587956,131,2321.035122
362.884224,131,2321.776908
357.542237,133,2327.794463
358.689182,133,2328.412924
368.65823,135,2329.10486
352.541827,131,2329.818131
359.274297,133,2336.058338
361.200165,133,2336.686464
365.411422,132,2337.471695
361.570304,132,2338.204867
349.175705,130,2343.916912
334.937235,125,2344.594463
367.85648,132,2345.330082
365.176299,132,2346.092118
367.496942,134,2352.12446
366.400962,131,2352.756943
366.545835,132,2353.451946
356.613661,132,2354.134758
366.953506,133,2360.147568
362.413744,134,2360.783542
364.138169,133,2361.422227
318.110195,120,2362.075088
362.646672,133,2368.417542
319.863456,119,2369.002668
353.708024,131,2369.700042
351.58377,131,2370.46201
368.282315,135,2376.525931
363.286237,134,2377.225819
363.489015,134,2377.935107
346.123638,129,2378.670702
361.675314,131,2384.6983
362.632611,131,2385.467609
41.588138,24,2385.593984
356.772981,132,2386.357939
348.930881,127,2392.289843
43.563675,25,2392.411522
67.651472,38,2392.612284
39.074363,23,2392.725058
41.025941,24,2392.835087
362.778954,131,2393.468614
43.466418,25,2393.604682
43.417021,25,2393.732312
318.488495,119,2394.360828
41.427781,24,2394.494219
39.913342,23,2394.627546
40.121358,23,2394.754455
41.364555,24,2400.008077
41.81878,24,2400.112339
94.329121,52,2400.359632
44.104706,25,2400.464637
42.041073,24,2400.577325
41.885764,24,2400.686833
97.613443,54,2400.957353
308.739997,116,2401.610959
361.952927,131,2402.363086
46.860074,27,2402.537444
97.399424,54,2407.938159
40.104576,23,2408.052915
39.498718,23,2408.164901
45.650581,26,2408.330389
41.560766,24,2408.439813
43.44106,25,2408.561569
41.514191,24,2408.676041
101.507317,56,2408.947792
40.111626,23,2409.059616
44.859594,26,2409.224881
41.608171,24,2409.370522
39.883516,23,2409.50887
41.859577,24,2409.638926
41.981381,24,2409.77053
360.13484,131,2410.526726
39.944236,23,2415.914864
39.877368,23,2416.03208
367.096874,132,2416.659577
366.706632,134,2417.341818
61.669815,34,2417.528399
366.881236,131,2418.217123
41.361841,24,2418.356783
40.014298,23,2423.640389
366.912059,132,2424.289308
370.22096,132,2425.043295
41.685693,24,2425.163581
370.032514,133,2425.906885
41.112277,24,2426.039779
368.929602,135,2432.144502
365.504022,134,2432.780158
370.639357,134,2433.513594
367.196032,132,2434.274833
37.742994,22,2434.38381
350.62177,128,2440.210534
41.397789,24,2440.326488
42.180656,24,2440.431291
43.253001,25,2440.554529
41.052206,24,2440.680972
39.636228,23,2440.815465
95.392215,52,2441.105326
41.631403,24,2441.225596
39.482818,23,2441.34781
41.232014,24,2441.487897
41.465479,24,2441.607043
374.699481,133,2447.715303
41.803371,24,2447.832514
374.226046,132,2448.491802
39.575407,23,2448.604195
41.94056,24,2448.717419
364.769914,133,2449.442619
367.233825,132,2450.21419
45.602953,26,2450.353339
41.248791,24,2455.797038
41.733118,24,2455.911057
364.674682,132,2456.596487
362.892722,131,2457.345827
39.942137,23,2457.477543
362.406468,134,2458.214728
102.317331,56,2458.530489
362.196287,131,2464.806278
362.016724,132,2465.569734
367.47959,134,2466.348677
371.54092,133,2472.665461
369.049151,132,2473.33954
365.192447,133,2474.033627
39.812624,23,2474.168478
368.140211,133,2474.985071
370.278669,134,2481.490954
367.261043,134,2482.220472
355.464392,132,2482.935537
362.904207,134,2483.681846
366.465799,131,2489.797914
363.889961,134,2490.491687
372.367401,133,2491.271475
366.595916,133,2491.975737
39.931827,23,2492.105376
371.416089,132,2498.221323
365.492551,135,2498.873627
366.218785,133,2499.578485
367.267514,134,2505.866039
95.225421,52,2506.164617
368.229069,131,2506.781154
40.122414,23,2506.896651
370.14018,134,2507.647962
46.055614,26,2507.804659
360.382967,133,2508.570872
364.24513,134,2514.959152
365.371619,134,2515.635716
370.996956,133,2516.379153
361.448908,134,2522.694288
350.721629,129,2523.336714
362.720095,134,2523.980037
364.631162,133,2524.705394
364.242365,133,2530.911413
368.703065,132,2531.594956
366.843488,130,2532.281259
82.488288,45,2532.529708
372.191487,135,2533.231081
368.921734,133,2539.243533
97.928206,54,2539.521161
369.966718,134,2540.241476
364.989641,134,2540.975456
372.282879,134,2546.992994
370.806028,133,2547.602316
365.939316,131,2548.266869
366.290271,132,2548.997424
366.202171,132,2554.882312
95.155812,52,2555.149744
363.990924,134,2555.791741
362.596454,134,2556.605225
370.605205,133,2562.509437
364.965852,133,2563.137575
367.909281,133,2563.743477
370.14835,132,2564.478923
356.03152,132,2570.580429
355.362526,131,2571.18558
99.961234,54,2571.48031
357.963278,133,2572.123528
96.339823,53,2572.409821
97.964846,54,2572.72739
365.543813,134,2579.027434
359.854163,133,2579.684922
64.50709,36,2579.844372
63.219703,35,2580.019402
71.666812,40,2580.222983
359.090637,131,2580.950502
362.820589,134,2586.996355
367.845251,132,2587.659271
95.615164,53,2587.928848
368.276213,134,2588.726166
356.5701,132,2594.676392
362.581471,133,2595.26045
364.686709,130,2595.932789
373.127601,134,2596.66846
368.646499,132,2602.705493
365.561017,134,2603.369254
39.958389,23,2603.488201
63.056344,35,2603.654145
358.402835,133,2604.298299
372.561549,133,2605.04492
370.740588,132,2611.020973
369.72164,134,2611.664994
368.476655,133,2612.416004
361.004033,133,2613.180941
362.310739,134,2619.24093
103.399097,57,2619.508459
361.573388,133,2620.164634
363.767571,134,2620.869197
371.659607,132,2627.288322
369.59929,132,2627.995073
361.77554,133,2628.726511
370.851403,133,2629.502249
145.621773,76,2635.303893
365.295312,133,2635.996972
358.985698,132,2636.688154
371.509789,133,2637.437665
365.644089,135,2643.749915
99.528713,55,2644.010868
372.759711,134,2644.63761
369.132025,133,2645.360477
367.530225,133,2646.137304
90.371811,49,2651.99195
101.328465,56,2652.233493
152.083021,78,2652.601449
365.95875,134,2653.289349
360.47084,134,2654.06768
364.270592,133,2660.004925
367.782756,134,2660.645889
365.672591,135,2661.365374
366.163867,135,2662.157464
363.894104,134,2668.394454
372.728814,133,2669.087207
369.263466,134,2669.792985
369.222842,134,2670.55974
90.635044,50,2676.17983
84.910139,47,2676.389749
359.696637,133,2677.079589
88.767738,49,2677.320434
362.301691,134,2678.113851
149.656221,78,2678.532444
362.991442,134,2684.445882
94.347736,52,2684.689293
367.262351,132,2685.419449
370.224681,132,2686.155652
367.297075,132,2692.568218
369.815307,135,2693.206947
369.549925,134,2693.941086
367.388944,133,2694.643722
368.669548,134,2700.846211
97.479289,54,2701.131455
369.291187,134,2701.772375
370.262802,134,2702.50778
96.843602,53,2702.785617
106.892528,58,2703.129435
366.122337,135,2709.374146
370.828619,133,2709.985623
372.567036,133,2710.72351
371.183233,133,2711.497711
101.197703,55,2717.326179
367.669225,132,2717.973829
366.905018,132,2718.667821
358.477073,132,2719.406227
151.032492,78,2725.225902
363.485788,134,2725.891802
368.443599,131,2726.583896
368.776917,131,2727.325782
367.016111,133,2733.847317
370.320022,132,2734.490286
369.291813,133,2735.138386
368.685003,134,2735.8785
100.651823,55,2736.169362
99.696824,55,2741.751272
367.23081,133,2742.448704
355.446617,131,2743.160357
98.048031,54,2743.45838
371.136231,133,2744.223789
367.159429,134,2750.275615
372.832349,134,2750.927749
106.534484,58,2751.231555
70.965569,39,2751.447299
370.94884,132,2752.162409
368.255221,135,2758.182358
368.639563,134,2758.870157
365.214436,134,2759.60925
151.996277,78,2760.073236
369.283368,131,2766.066098
106.336906,58,2766.367513
372.441399,134,2767.066882
367.539843,135,2767.852998
369.020679,134,2768.602982
363.02864,134,2774.431366
365.937162,135,2775.143152
369.188593,133,2775.878199
372.657378,133,2781.984934
369.971515,136,2782.696996
367.492986,133,2783.427887
364.313839,135,2784.174888
368.492743,134,2790.366433
348.747932,129,2791.021513
367.269742,132,2791.68323
150.698669,77,2792.083693
351.265651,130,2798.361413
372.250599,133,2799.056697
366.445515,132,2799.772132
362.328939,134,2800.501142
158.51087,81,2800.96435
360.833177,133,2806.902848
365.324753,134,2807.55459
365.678426,133,2808.275655
362.376763,134,2808.998856
154.714149,79,2814.822149
357.17187,133,2815.5238
40.139727,23,2815.675035
37.997209,22,2815.795316
155.210481,79,2816.215692
370.790158,134,2817.008137
38.147702,22,2817.139627
367.584511,132,2822.971727
349.081785,129,2823.675056
40.137317,23,2823.825371
365.052145,132,2824.545042
362.894432,134,2830.577342
366.847477,133,2831.262117
365.702735,131,2831.933257
366.308679,131,2832.681955
367.239816,134,2838.62218
368.810487,132,2839.217636
358.93929,134,2839.808512
144.554984,76,2840.193983
365.306278,133,2840.901088
354.310333,132,2846.889707
366.307234,133,2847.54323
370.556713,135,2848.294727
368.37406,132,2854.364691
359.06349,133,2855.051221
362.141143,134,2855.694316
364.239449,132,2856.427682
372.925563,133,2862.604596
363.691321,133,2863.234602
372.383295,133,2863.859295
365.32947,135,2864.603218
366.572283,132,2871.047959
367.587311,134,2871.673515
153.376469,79,2872.094902
358.276782,133,2872.806343
155.284942,79,2873.24037
358.799722,133,2879.660409
367.818032,133,2880.333429
363.225641,133,2881.037236
146.77559,77,2881.464738
147.7175,76,2887.553497
363.40911,135,2888.285611
369.757607,135,2889.008919
365.650017,133,2889.744093
367.723942,135,2895.849735
359.065496,130,2896.502771
366.704639,134,2897.157425
364.377614,135,2897.885408
366.106791,134,2903.946208
357.152724,132,2904.611833
359.463209,133,2905.336354
368.943763,132,2906.070698
356.341593,132,2912.002121
37.905572,22,2912.106813
39.583877,23,2912.202815
66.185337,37,2912.396876
362.573738,134,2913.056257
52.846917,30,2913.239768
54.410489,31,2913.401901
53.501247,30,2913.576516
364.822427,135,2914.364234
362.891577,134,2920.152181
41.166326,24,2920.290444
364.636207,134,2920.975945
364.71385,134,2921.733917
370.079492,134,2927.881712
39.526053,23,2928.005366
361.697623,134,2928.662892
37.535417,22,2928.773283
156.646263,79,2929.202535
143.379759,75,2929.651149
365.268021,133,2930.419653
360.034273,133,2936.742691
365.090982,134,2937.481728
361.083223,134,2938.214583
370.652178,133,2944.420982
369.280155,132,2945.096879
369.278505,133,2945.77853
363.370468,132,2946.526047
366.81489,133,2952.536745
367.278605,132,2953.179585
149.433051,78,2953.619027
372.3589,136,2954.395358
367.111061,133,2960.220209
362.505961,134,2960.885323
367.951977,134,2961.63713
373.01306,136,2962.358
369.485912,133,2968.779498
367.741719,134,2969.508356
363.755347,135,2970.22155
368.983137,132,2971.024388
365.260843,135,2976.884953
155.534348,79,2977.247861
363.360248,134,2977.948266
354.232133,131,2978.685116
370.234976,136,2985.166842
361.649654,134,2985.813624
369.661005,133,2986.405833
370.540927,133,2987.036246
366.352084,134,2993.455182
362.132196,134,2994.160266
374.186432,137,2994.892932
368.100493,134,2995.774405
365.588286,135,3002.072154
368.691476,135,3002.780877
369.893,135,3003.527585
142.607492,75,3003.94114
368.431688,135,3010.446445
99.176536,54,3010.717688
373.082597,134,3011.392097
371.219879,136,3012.163088
146.229326,77,3012.579099
362.493985,135,3019.128319
372.987024,134,3019.836074
152.228465,78,3020.268455
371.380082,134,3021.045269
370.781465,134,3027.384228
147.600386,76,3027.774176
367.233462,134,3028.446829
357.991451,132,3029.14741
145.317208,76,3029.567889
151.863497,78,3035.469518
361.082609,133,3036.149306
366.792509,134,3036.909214
364.126602,134,3037.664392
366.371524,132,3043.736198
361.633477,131,3044.419506
141.021299,74,3044.824698
151.999631,78,3045.238493
365.76017,133,3045.999159
360.158382,134,3052.127844
365.09563,131,3052.863383
142.338664,75,3053.30489
145.181259,76,3053.744393
149.489413,77,3054.174531
370.950049,134,3060.439444
365.546144,133,3061.127545
358.886158,133,3061.843707
365.226523,133,3062.611759
369.968121,135,3068.987459
365.118246,135,3069.685572
148.091515,76,3070.120134
364.434508,134,3070.809885
367.752931,134,3077.201633
365.737472,134,3077.868221
148.133762,76,3078.253753
365.957744,135,3078.94963
366.218464,132,3085.305101
364.131847,134,3086.035769
360.889827,130,3086.766634
361.322661,134,3087.493237
359.21775,133,3093.776235
358.79719,134,3094.469064
145.942605,77,3094.820169
153.717411,78,3095.211896
144.429884,76,3095.584048
140.950188,75,3095.980722
148.90512,78,3101.770165
140.463455,74,3102.158395
362.326234,134,3102.902177
366.535848,133,3103.6497
160.239238,80,3104.100551
363.069202,131,3110.126369
101.799479,56,3110.39849
364.394828,134,3111.064131
144.436267,76,3111.466063
143.603604,75,3111.92349
62.503187,35,3112.122197
144.368918,76,3118.153491
363.432935,134,3118.858504
361.689483,130,3119.540861
368.093717,132,3120.295811
367.298044,132,3126.496829
359.118512,134,3127.200003
364.435622,134,3127.935769
368.69509,133,3128.737245
156.888443,79,3134.715194
366.364788,133,3135.356516
140.972682,75,3135.724921
143.598481,76,3136.174757
147.686205,77,3136.586376
103.655485,57,3136.915823
364.515413,135,3143.110903
367.471054,134,3143.887769
145.842541,76,3144.288336
364.417425,133,3145.024086
363.517955,130,3151.411374
142.569641,75,3151.781664
360.428848,134,3152.442544
363.456248,132,3153.198355
148.14485,77,3153.638954
359.327138,134,3159.942742
154.142125,78,3160.347777
356.513575,133,3161.115639
360.723965,131,3161.853377
154.364223,80,3162.316897
351.184961,132,3168.777704
358.479726,132,3169.499477
40.071082,23,3169.619762
152.43937,79,3170.044354
360.410166,134,3170.761025
358.191183,132,3177.175461
362.297298,132,3177.921645
367.836094,134,3178.695275
361.49958,132,3179.500142
99.370518,54,3185.409048
359.814734,133,3186.100117
101.357953,55,3186.384349
141.036535,74,3186.762727
360.610829,132,3187.48133
357.844891,134,3193.682134
156.476019,80,3194.068219
359.264133,134,3194.837508
146.09883,76,3195.279126
359.636447,134,3196.090918
139.551344,74,3202.239955
144.197977,75,3202.65948
141.113009,74,3203.048451
353.512393,131,3203.792164
362.97998,133,3204.605955
356.540176,133,3210.784151
137.176644,73,3211.202464
146.339426,77,3211.620107
363.05762,132,3212.332586
357.465103,133,3213.112105
362.559236,133,3219.558416
358.630264,130,3220.21125
348.328821,130,3220.968292
363.602778,131,3221.781382
143.906077,75,3227.794044
363.223054,133,3228.50229
63.819869,35,3228.703493
361.80278,131,3229.437669
359.313905,132,3230.192145
364.722598,132,3236.292101
140.035067,74,3236.673296
362.563362,133,3237.362013
141.093683,75,3237.78336
360.190166,130,3238.534089
356.887811,133,3245.007402
140.222101,74,3245.372452
142.275227,74,3245.755253
360.271701,134,3246.536399
361.922599,133,3253.028541
39.682195,23,3253.167521
145.667576,75,3253.540009
359.261848,131,3254.208253
359.787761,129,3254.923949
359.401212,130,3261.063486
362.419494,133,3261.723597
147.302893,77,3262.132478
355.605951,132,3262.88067
143.419098,76,3263.355259
363.98007,133,3269.561538
152.797316,78,3270.027688
360.309218,133,3270.725495
151.554303,78,3271.18319
357.046595,133,3271.964463
350.599459,130,3278.061749
361.455933,133,3278.755539
365.188039,133,3279.472103
361.914861,133,3280.199911
365.395105,133,3286.311435
151.844484,79,3286.699091
362.069921,131,3287.426373
359.613802,132,3288.171866
149.414288,78,3293.794251
358.48037,132,3294.441881
366.963357,132,3295.098984
353.870827,130,3295.867517
152.934822,78,3296.349506
355.436682,130,3302.68374
353.106147,133,3303.403927
355.454067,132,3304.154992
141.481635,75,3304.585028
355.729302,133,3310.801703
359.361631,132,3311.500047
357.179441,134,3312.272091
360.884427,133,3312.995831
365.637445,133,3319.263423
363.966674,134,3319.946548
366.68066,133,3320.664569
358.848585,132,3321.381956
363.922603,133,3327.765299
370.859751,132,3328.387351
362.618026,134,3329.087847
365.712228,133,3329.8084
357.593607,133,3335.945438
358.744863,133,3336.639702
365.555764,134,3337.388921
146.207739,76,3337.80523
359.66307,134,3343.935291
361.135405,134,3344.626645
367.423798,134,3345.365698
356.859236,129,3346.07115
361.66384,131,3352.346428
141.311701,75,3352.745696
365.273839,133,3353.483086
349.962147,130,3354.23609
363.216534,133,3360.337228
364.3302,134,3360.975209
152.381898,79,3361.41838
121.788586,67,3361.80758
364.768739,133,3362.535737
151.282512,78,3368.436224
363.353902,133,3369.09471
364.19552,134,3369.833871
357.877599,133,3370.620446
366.961687,133,3377.01338
365.431262,131,3377.633732
359.8913,134,3378.377617
362.539732,131,3379.157443
358.499347,129,3385.631491
355.17933,130,3386.328765
364.591642,133,3387.074238
363.960862,133,3387.811728
39.965098,23,3387.967677
359.868484,134,3394.113539
356.249311,130,3394.795608
357.535304,130,3395.539514
360.263915,134,3396.287982
352.968163,131,3402.192333
38.07438,22,3402.299852
365.969527,133,3402.979503
359.738095,132,3403.723901
361.155899,134,3410.043702
358.735987,135,3410.694795
361.974853,134,3411.415297
370.754789,133,3412.162627
361.063228,131,3418.469813
360.849709,134,3419.166336
155.061054,80,3419.592666
360.763296,133,3420.463785
364.580897,134,3426.67801
145.991938,76,3427.045229
362.605256,131,3427.751959
358.203416,133,3428.497415
361.30265,133,3429.197331
359.683327,134,3435.280202
142.406519,75,3435.679956
366.409022,133,3436.381956
366.921875,132,3437.118243
361.226978,131,3443.314855
141.191591,75,3443.68555
368.279079,132,3444.389811
359.986603,131,3445.113023
365.671778,133,3451.392311
365.765962,133,3452.068835
359.570848,133,3452.769676
362.252503,130,3453.477892
366.18353,131,3459.520313
366.726855,132,3460.242155
361.851187,134,3460.955525
364.245894,134,3461.666418
362.342636,135,3467.651113
363.307646,133,3468.324106
363.912536,131,3468.968996
367.907502,132,3469.69657
369.935293,132,3475.706874
365.18202,131,3476.389177
361.267513,131,3477.132086
361.236056,132,3477.958094
364.519518,130,3484.30982
38.212007,22,3484.41881
37.381492,22,3484.539123
37.515965,22,3484.680029
39.370232,23,3484.800739
37.387989,22,3484.901092
38.005448,22,3485.024229
37.558864,22,3485.154959
37.741717,22,3485.27749
360.664703,130,3485.991777
37.8448,22,3486.111492
40.886257,24,3486.256323
39.333999,23,3486.371585
37.834279,22,3486.496355
367.255135,133,3492.889547
369.98127,134,3493.574585
358.870517,134,3494.295648
357.712851,129,3500.641499
38.005094,22,3500.738971
37.970301,22,3500.838089
39.85334,23,3500.979647
364.109862,131,3501.699702
363.770926,130,3502.426346
367.896458,132,3503.15908
37.772869,22,3503.278903
361.264295,129,3509.274737
37.778505,22,3509.393162
359.113232,129,3510.042613
68.148226,38,3510.232278
68.108088,38,3510.435809
367.205029,132,3511.166777
72.267343,40,3511.387744
39.660094,23,3517.14552
39.650711,23,3517.260343
39.323858,23,3517.359836
38.142944,22,3517.481788
365.247546,130,3518.150795
39.651708,23,3518.269591
363.189729,130,3519.036284
317.707186,120,3519.692974
364.850673,132,3526.037804
357.840821,128,3526.732891
39.331357,23,3526.847807
37.983585,22,3526.97416
38.09489,22,3527.091227
39.438849,23,3527.207919
37.870709,22,3527.32658
37.990699,22,3527.454055
37.481823,22,3527.567702
38.12875,22,3527.703098
38.064426,22,3527.822811
37.869044,22,3527.940995
39.431547,23,3528.091148
364.207337,131,3534.630711
368.074552,131,3535.281595
366.328423,132,3536.05835
38.002153,22,3536.175802
38.065683,22,3536.307685
37.640675,22,3536.424055
37.834805,22,3536.543126
38.039013,22,3536.670004
361.373721,133,3543.125878
365.302367,132,3543.851014
365.188738,132,3544.653123
366.930447,133,3545.420235
364.972046,135,3551.708875
361.918637,132,3552.369648
370.609998,133,3553.070795
363.94999,132,3553.810331
361.166047,132,3560.067704
364.581485,133,3560.775342
362.118156,131,3561.492142
363.414911,135,3567.779558
361.652917,134,3568.491863
362.01366,134,3569.276423
355.533167,133,3569.99514
333.014659,122,3576.307694
365.961927,131,3577.015416
364.680951,133,3577.715
368.52915,133,3578.45758
364.288217,132,3584.674345
359.678157,132,3585.373216
362.892323,134,3586.091918
369.914979,132,3586.813105
358.664711,134,3593.027339
361.350144,134,3593.823667
354.338144,132,3594.724338
367.917654,133,3595.546019
355.920633,130,3601.959366
355.639011,133,3602.681913
363.439914,130,3603.453596
358.472828,133,3604.218317
359.306915,130,3610.270648
350.6495,132,3610.994617
359.09345,134,3611.766536
367.316043,133,3612.540232
366.035261,135,3618.909697
339.079941,127,3619.548282
353.551752,132,3620.285257
362.239843,134,3626.736707
350.801288,131,3627.404992
349.627725,132,3628.180032
359.124838,131,3628.936845
364.345745,133,3635.137762
304.612632,117,3635.711112
358.180775,131,3636.372883
359.626075,129,3637.099914
357.152285,133,3643.496017
362.185667,134,3644.169722
351.282449,129,3644.821748
356.332987,133,3645.554592
352.172479,132,3652.054531
369.788883,132,3652.744704
361.967373,134,3653.442356
322.832431,122,3654.120369
344.498797,129,3660.602324
360.990765,132,3661.243459
363.652164,132,3661.981714
354.718023,132,3662.706251
364.732856,132,3668.786968
362.622509,132,3669.379051
358.044876,133,3670.110051
357.962579,133,3670.832635
362.394652,134,3677.233477
359.195755,132,3677.924517
360.747355,133,3678.565797
364.835908,132,3679.269643
296.582378,115,3685.305888
357.459477,130,3685.935868
363.989628,135,3686.654299
352.830436,129,3687.381007
363.889264,132,3693.711422
360.040157,129,3694.36147
361.38229,131,3695.077482
367.209176,134,3695.821347
363.690245,135,3701.958397
352.861462,130,3702.660493
367.413397,133,3703.389456
367.843547,132,3704.136883
352.425615,129,3710.309185
351.987907,132,3711.050597
353.875115,130,3711.793948
303.18656,116,3712.468473
365.588504,133,3718.632705
354.455384,133,3719.311687
363.833113,133,3720.037833
350.757806,130,3720.842306
363.951894,132,3727.209221
343.134537,125,3727.839998
353.981745,132,3728.490972
323.459222,120,3729.177042
366.609514,134,3735.488338
355.99196,132,3736.160532
365.937876,134,3736.880846
359.846687,130,3743.277314
349.893825,131,3743.926579
354.808118,133,3744.631605
358.382152,132,3745.359129
347.950133,131,3751.504179
360.062681,134,3752.183834
357.563623,130,3752.873155
363.104951,133,3753.620673
364.640196,131,3759.910787
356.300438,133,3760.570096
361.506184,130,3761.265087
360.992168,131,3762.060536
366.054246,131,3768.341244
362.898663,132,3768.994987
346.853672,131,3769.7746
361.244845,133,3770.506222
369.539952,133,3776.672963
365.748108,134,3777.425041
361.687301,132,3778.168921
353.869549,132,3778.925825
360.058789,133,3785.302425
362.737583,134,3786.085085
364.299464,135,3786.885147
366.378563,132,3787.622518
365.866961,135,3793.819037
361.989979,134,3794.522944
163.083284,81,3794.9851
362.521455,135,3795.730139
365.370597,132,3802.091931
363.631584,132,3802.815702
356.782964,132,3803.492566
344.690178,128,3804.212156
363.320085,131,3810.316366
362.520996,130,3811.056113
356.271243,130,3811.767993
354.883992,130,3812.487386
358.469092,130,3818.876974
359.753383,133,3819.52863
355.778823,133,3820.293302
360.32105,134,3821.051592
359.803898,131,3827.649511
360.447519,130,3828.430546
360.625035,134,3829.166106
357.90852,133,3835.474194
354.668691,132,3836.162166
360.427265,131,3836.881034
369.466544,134,3837.595836
361.585271,134,3844.01652
363.508332,134,3844.671792
364.210452,131,3845.349845
356.99254,133,3846.096689
361.015884,131,3852.579664
361.799489,135,3853.326555
355.24556,132,3854.061628
360.307502,134,3854.796934
368.598199,135,3861.176385
367.612524,134,3861.870092
358.621399,131,3862.577892
152.432812,78,3863.024321
365.291504,133,3869.543499
361.282514,134,3870.218333
356.751225,130,3870.929908
355.737744,131,3871.629419
352.215972,131,3877.969782
353.868698,133,3878.647973
361.734413,131,3879.329674
366.618916,131,3880.088782
360.691672,133,3886.242016
350.431377,132,3886.898482
357.114539,131,3887.595028
360.482626,133,3888.359043
359.817039,133,3894.966866
351.186762,130,3895.649958
354.550198,132,3896.42703
358.226792,134,3897.233504
356.166016,131,3903.692094
367.362837,133,3904.395718
365.0482,133,3905.172635
364.360754,134,3906.034488
363.795786,133,3912.24289
