#{"t_start": 1742559698.5896683, "env_id": "Hopper-v5"}
r,l,t
364.861037,135,3863.346425
315.719577,117,3869.740793
155.671142,79,3870.13323
358.644077,130,3870.85237
282.598289,113,3871.454742
359.834904,134,3877.831843
354.34127,129,3878.474907
358.94381,133,3879.182656
351.710842,126,3879.888758
360.56023,134,3886.060036
343.109043,128,3886.699548
363.53026,134,3887.399951
356.943208,132,3888.152737
361.014907,134,3894.786101
362.404684,132,3895.444363
361.767971,134,3896.236895
356.256216,131,3897.011532
350.607803,126,3903.488157
362.102332,130,3904.168293
351.82418,133,3904.936776
366.241695,132,3905.730778
313.644957,117,3911.948991
355.973127,128,3912.583455
359.669117,129,3913.306769
334.588302,124,3913.968817
357.07365,132,3920.485328
356.817631,129,3921.112037
363.98118,132,3921.720202
353.638996,132,3922.417549
344.827517,130,3928.968719
309.355393,116,3929.557833
359.237203,130,3930.278946
357.213914,130,3931.047126
351.782247,131,3937.227261
367.068985,133,3937.928962
353.068025,128,3938.688001
359.137148,134,3939.457141
333.099703,125,3945.89084
358.510597,130,3946.553605
360.136383,130,3947.248366
354.019095,127,3948.044413
352.590411,126,3954.275553
361.031667,130,3954.928306
343.984148,130,3955.622579
362.66698,134,3956.368546
366.027047,131,3962.365227
360.139176,131,3963.006187
351.571462,131,3963.776384
363.573011,131,3964.607878
363.028175,135,3970.853473
359.673773,132,3971.520618
361.937728,135,3972.25105
366.06344,131,3972.972507
356.452353,132,3979.306293
355.266857,130,3979.940166
360.642543,135,3980.609875
352.052909,130,3981.353806
352.738056,130,3987.777592
339.184864,127,3988.61406
357.442775,133,3989.356509
352.733108,131,3995.789919
363.227252,132,3996.457181
362.952161,134,3997.181653
362.290819,132,3997.908952
351.280338,129,4004.093884
358.89792,134,4004.765718
359.065882,129,4005.433807
353.125831,132,4006.194607
349.486798,131,4012.575724
361.462889,133,4013.222437
363.562093,132,4013.942626
357.401442,132,4014.721709
358.414981,133,4020.977494
365.214362,133,4021.656066
357.495176,129,4022.291256
353.858869,132,4023.033465
357.489973,133,4029.331841
366.643255,131,4029.978475
365.418728,132,4030.609218
365.862842,133,4031.353941
357.330123,131,4037.267179
359.40573,133,4037.95806
365.63683,133,4038.69033
360.556168,131,4039.410893
364.266186,134,4045.394348
348.060962,130,4046.111492
307.884581,118,4046.798598
357.867559,132,4047.574931
358.296256,133,4054.391803
361.350437,134,4055.092867
368.060097,133,4055.863108
354.198658,132,4056.645562
357.88236,133,4063.100133
361.43555,129,4063.754225
359.939283,133,4064.551521
352.815953,132,4070.72015
355.728612,132,4071.355436
368.730936,133,4072.079217
361.44503,129,4072.823013
369.806435,133,4079.001862
368.40613,133,4079.680065
355.410943,127,4080.368085
363.158535,133,4081.112071
365.120083,132,4087.79451
357.318965,132,4088.436335
364.950203,134,4089.127474
316.018319,118,4089.846464
365.626083,132,4096.585937
353.102234,127,4097.261461
359.149135,128,4098.027576
356.051061,128,4098.77462
368.426506,133,4105.142152
362.425217,130,4105.774323
365.171051,133,4106.466633
368.408755,131,4107.180166
362.093427,131,4113.53878
301.946562,115,4114.100399
366.054452,134,4114.820234
309.416186,117,4115.451193
364.707512,132,4121.773758
363.619949,134,4122.437377
358.275864,133,4123.129216
308.152116,117,4123.806915
361.769987,134,4130.274912
303.126257,115,4130.877123
363.391326,135,4131.602494
309.797616,118,4132.26054
296.72677,116,4138.565578
370.404503,132,4139.272007
365.193998,131,4139.926376
363.825015,134,4140.632888
300.832274,114,4146.904677
312.07498,118,4147.499292
361.101553,133,4148.23339
365.315958,133,4148.972363
333.616125,122,4155.028844
298.011536,117,4155.582171
359.650032,129,4156.283429
367.1747,133,4156.998018
314.423848,119,4157.62446
352.82295,131,4163.979863
366.099924,131,4164.666849
364.95139,130,4165.402974
360.687793,133,4171.596668
360.323031,133,4172.267302
364.575315,130,4172.938093
307.945305,118,4173.590539
369.372656,135,4179.767792
359.890118,129,4180.430055
359.759672,133,4181.160498
365.234775,134,4181.899227
362.753354,133,4187.889143
361.281108,129,4188.50084
361.095685,133,4189.179139
352.340996,126,4189.876901
316.818239,121,4196.091849
367.881009,135,4196.762608
367.952026,133,4197.434025
366.961132,131,4198.131946
366.535784,133,4204.288379
370.084678,134,4204.952552
370.331969,132,4205.647012
367.159942,133,4206.43627
370.242769,134,4212.888547
358.916158,133,4213.5613
367.016348,132,4214.278938
296.397191,115,4214.901284
364.158695,134,4221.151779
361.66463,134,4221.832324
362.158435,134,4222.575436
360.647361,130,4223.292529
306.752179,117,4229.544411
308.606092,119,4230.172424
301.324724,118,4230.832997
363.005499,132,4231.591055
370.823543,132,4237.800571
305.075364,119,4238.407503
368.40331,132,4239.071974
364.786016,132,4239.813359
358.909468,133,4245.751629
364.764313,133,4246.432933
357.25549,129,4247.114723
367.251703,135,4247.82704
357.995448,130,4254.010199
363.090186,134,4254.798854
312.797992,121,4255.519046
363.040687,134,4256.249343
367.622448,132,4262.358646
367.128358,134,4263.065635
361.525933,134,4263.795986
364.591925,135,4264.635224
365.479789,134,4270.85674
365.693301,133,4271.553427
361.339722,134,4272.294337
365.914344,135,4278.486703
357.501362,133,4279.101744
366.553472,131,4279.807316
363.004601,131,4280.519318
303.50757,116,4286.653656
304.739881,116,4287.266386
354.790718,127,4287.919826
360.492519,129,4288.619322
303.013292,116,4289.245787
354.800986,128,4295.70301
304.396917,117,4296.318509
357.502462,131,4297.056759
355.102922,128,4297.784861
356.895225,132,4304.216301
361.244976,131,4304.902749
362.708055,134,4305.648439
300.376115,116,4306.306477
360.105243,132,4312.486955
366.731418,135,4313.179747
362.234117,134,4313.953
354.801496,130,4314.694043
362.354242,132,4320.796357
357.437746,131,4321.444203
359.960569,134,4322.205759
363.332785,134,4328.337195
360.097205,134,4329.086155
358.187965,133,4329.842001
356.880795,133,4330.586426
371.981469,136,4336.924311
363.498491,134,4337.566501
368.851322,134,4338.21122
363.467113,135,4338.872975
363.276199,132,4345.331748
366.029967,133,4346.005516
366.321816,134,4346.766893
365.27857,133,4347.518162
364.956692,135,4353.627648
361.088248,134,4354.349812
365.037125,134,4355.060876
361.503789,133,4355.808917
363.583456,135,4362.101547
304.370962,117,4362.712797
362.845651,134,4363.494375
303.407958,116,4364.135817
367.773582,133,4370.252392
367.747036,132,4370.974629
364.276122,131,4371.739179
364.971287,135,4372.436875
367.53186,133,4378.687674
358.004063,129,4379.381318
362.685812,133,4380.161289
305.634459,116,4380.78775
362.530712,130,4386.945758
356.486115,133,4387.625658
294.592334,116,4388.309523
365.160407,135,4389.177583
361.098733,130,4395.218302
363.666956,133,4395.942302
364.287265,131,4396.656182
359.393447,133,4397.431216
353.477139,132,4403.855323
358.701721,132,4404.53675
360.954425,131,4405.252246
358.014065,128,4411.769782
358.689014,134,4412.496259
359.162926,133,4413.24095
362.453702,131,4414.012508
358.56068,130,4420.32635
363.237035,133,4421.025594
349.153325,131,4421.723665
363.298999,130,4422.45584
365.791419,132,4428.753929
360.44511,134,4429.473815
357.560004,129,4430.187489
357.642076,129,4430.938292
347.925029,131,4437.190173
356.476011,132,4437.873639
359.816265,134,4438.628828
356.525516,133,4439.370659
359.246561,134,4445.613643
298.098171,118,4446.333649
308.858121,118,4447.041884
362.151827,131,4447.788235
360.63677,130,4454.123863
360.244318,130,4454.78002
369.651665,133,4455.505379
359.510026,133,4456.281556
311.707723,119,4462.367744
355.811522,130,4463.076961
355.636696,133,4463.801409
356.375012,130,4464.517239
368.474812,135,4471.015651
367.917774,133,4471.738552
368.427084,133,4472.478922
361.275637,130,4473.227261
307.590163,117,4479.675786
354.224169,132,4480.422762
357.876569,130,4481.150626
365.608729,133,4481.929219
364.542933,135,4487.952628
302.669758,116,4488.584282
358.262601,131,4489.346611
359.150822,131,4490.117806
356.287695,131,4496.153497
363.937054,132,4496.836555
354.872033,132,4497.56429
354.005382,132,4498.323522
360.051474,129,4504.455117
310.478037,120,4505.153033
361.463608,131,4505.885214
306.339872,117,4506.562686
359.315397,133,4513.131005
360.576182,131,4513.831916
357.068569,133,4514.54847
356.211444,132,4515.309775
297.072443,115,4521.478254
362.211967,132,4522.198059
298.453332,114,4522.900965
353.469627,133,4523.652593
357.895836,130,4530.357067
349.689062,131,4531.100691
360.604284,133,4531.880218
361.207188,130,4532.66434
357.516928,132,4539.42394
368.894907,132,4540.183359
355.859296,130,4540.947339
355.765855,130,4541.705003
357.954148,130,4547.965879
363.115837,132,4548.693791
357.953325,133,4549.4017
361.359466,129,4550.16007
367.152407,134,4556.428311
354.538808,129,4557.136268
361.904429,130,4557.889805
361.977497,134,4564.274802
355.063946,133,4564.968727
350.501661,130,4565.719155
353.685198,129,4566.398435
361.926869,130,4572.868627
356.857856,130,4573.527698
153.90463,78,4573.975705
352.244915,132,4574.74232
362.053823,131,4575.458024
155.684272,80,4581.652594
156.388478,79,4582.090217
155.927637,79,4582.517431
348.228664,131,4583.229463
357.641807,132,4583.986415
354.798664,133,4590.051138
353.456494,129,4590.689671
361.141463,134,4591.426878
359.033296,133,4592.160189
359.065853,133,4598.004435
152.509324,78,4598.380483
352.205202,129,4599.061363
363.65599,134,4599.826317
155.88009,79,4605.694368
349.835232,131,4606.344412
356.848546,133,4607.057477
151.20097,77,4607.457791
361.68885,130,4608.165587
298.447562,118,4614.153846
295.840036,117,4614.766988
361.510048,131,4615.475534
353.316293,130,4616.288584
361.90693,130,4622.446621
361.433392,132,4623.165423
359.450546,133,4623.821342
360.809305,134,4624.643914
359.96573,129,4630.777049
357.896551,133,4631.483811
355.996073,130,4632.269535
363.461877,134,4638.338613
295.725655,116,4638.918813
361.806414,133,4639.662278
358.339199,132,4640.439749
357.096096,133,4646.579486
353.505949,129,4647.196097
364.368199,132,4647.842278
356.579332,133,4648.594687
358.389626,131,4654.928231
361.035293,134,4655.640961
155.351742,80,4656.070199
354.725761,132,4656.837604
357.155246,133,4657.622763
354.727279,131,4664.011778
360.773825,131,4664.688859
158.361566,81,4665.135374
352.255675,132,4665.883081
360.098002,133,4672.043125
357.821829,133,4672.737021
360.966214,133,4673.516429
360.570421,134,4674.26744
363.352183,133,4680.719088
357.760251,133,4681.404087
366.084889,132,4682.086903
361.594705,132,4682.801041
358.943568,129,4688.946132
354.018226,132,4689.676157
356.219119,131,4690.402493
352.508133,132,4691.114513
351.597954,130,4697.387285
360.832335,132,4698.002224
358.437359,131,4698.748937
357.45337,132,4704.8264
358.470024,133,4705.478286
353.307462,132,4706.110089
354.513047,130,4706.872638
360.11109,134,4713.04326
359.389443,133,4713.864952
352.745455,132,4714.599625
355.340821,131,4715.378376
354.563781,132,4721.461575
360.118338,132,4722.097867
359.303508,130,4722.812414
364.539598,135,4723.638737
367.877739,132,4729.915293
305.324622,118,4730.514354
363.504698,133,4731.221972
358.504462,131,4731.979167
355.125849,132,4738.286986
359.729428,133,4739.007563
370.711934,134,4739.7165
356.456585,132,4740.50619
351.109432,130,4746.832679
361.486839,131,4747.471568
364.439489,131,4748.160083
366.001314,132,4748.953012
354.703814,132,4755.200372
362.56648,132,4755.972384
363.759485,133,4756.730229
362.53391,134,4757.522085
365.576274,133,4763.676513
362.658204,133,4764.343392
361.411205,134,4765.07059
360.877791,131,4765.887234
364.286216,132,4772.51012
359.590961,130,4773.166366
369.023915,132,4773.913623
365.524873,133,4780.192436
363.908496,134,4780.87222
356.832991,133,4781.595452
361.667729,134,4782.345871
360.592011,130,4788.69101
364.588876,133,4789.371022
360.731117,133,4790.073524
363.301273,133,4790.86724
366.600704,132,4797.171523
370.169557,132,4797.849854
161.669297,80,4798.284161
366.857356,131,4798.957617
368.163549,133,4804.818191
368.513803,131,4805.502472
364.284823,131,4806.201264
362.620863,134,4806.985488
365.24121,132,4813.726501
363.694439,133,4814.452235
363.097228,133,4815.30972
364.166587,132,4816.265224
367.482832,134,4823.366898
358.781568,132,4824.051389
364.996725,131,4824.970981
362.358058,134,4825.862325
358.460747,133,4832.251733
362.904461,133,4833.210382
364.707512,135,4834.04891
360.803862,131,4835.018118
363.532096,131,4841.918901
360.681545,133,4842.711382
353.617544,131,4843.553534
358.803767,133,4844.433487
359.241375,133,4850.802195
362.26126,134,4851.572891
306.109879,116,4852.318758
363.728936,132,4853.302332
361.796808,132,4859.911605
305.1871,117,4860.713017
358.082352,132,4861.676763
361.67005,132,4862.620037
360.505565,131,4869.723116
361.697421,132,4870.473598
361.019084,130,4871.330146
364.691951,131,4872.263634
367.141273,133,4879.344941
362.715759,134,4880.046706
366.980817,132,4880.759631
363.242146,133,4887.537219
360.298897,133,4888.238145
355.544993,132,4889.096581
368.987639,133,4889.901111
359.771631,132,4896.818585
370.923226,134,4897.616256
362.688851,134,4898.409335
369.695996,133,4899.257616
336.194647,125,4906.433678
365.094074,134,4907.235091
366.072735,133,4908.076262
309.003866,120,4908.875753
364.43818,131,4915.407448
365.179259,130,4915.991767
357.263824,132,4916.688507
362.942685,134,4917.622493
363.456054,134,4924.188575
361.44478,134,4924.891217
367.63495,134,4925.646333
370.340817,132,4926.449365
366.001104,133,4932.493646
369.366698,132,4933.149441
365.638367,135,4933.821477
364.511461,134,4934.470937
285.463841,111,4940.698919
367.661231,133,4941.398046
367.648817,135,4942.206805
366.009134,132,4942.942764
359.490019,133,4949.753175
364.91742,130,4950.444206
369.8874,133,4951.228332
357.779286,132,4951.989025
368.620362,133,4958.137393
359.337697,133,4958.809484
365.66821,133,4959.604453
355.968398,131,4966.217953
363.938277,134,4966.819489
363.76393,134,4967.497148
366.113919,131,4968.398698
358.124911,132,4974.682678
302.80882,117,4975.27926
359.71447,133,4976.004811
358.826722,132,4976.79437
370.518564,134,4983.537297
359.977521,133,4984.291955
364.308869,130,4985.02566
360.583849,133,4985.829448
359.530503,130,4992.347861
369.324089,133,4993.093623
368.681714,133,4993.870463
362.73521,134,4994.698495
365.979035,134,5001.349991
367.984872,132,5002.04412
189.752934,90,5002.574856
370.721049,132,5003.372485
362.308373,134,5010.162403
370.072541,133,5010.965164
369.382433,134,5011.776554
369.692582,133,5012.61467
361.006849,134,5018.803209
363.481521,134,5019.467678
367.671569,132,5020.189965
361.807452,130,5020.956482
368.23257,133,5027.186881
370.111087,133,5027.98471
358.377839,133,5028.823338
367.060993,132,5029.64094
365.671731,133,5036.188161
365.747094,133,5036.962353
363.697406,133,5037.684502
363.373926,133,5038.479234
365.664429,131,5045.277663
364.456579,133,5046.022052
370.871596,134,5046.823021
365.949119,132,5053.23564
363.01698,132,5053.898233
365.513316,132,5054.627814
361.775617,133,5055.442701
367.287801,132,5062.438797
370.954409,133,5063.090334
366.690628,131,5063.873017
363.98791,132,5064.664306
359.484674,133,5071.011963
366.767233,132,5071.720041
365.326947,132,5072.450951
362.482306,133,5073.17768
366.03288,134,5079.7188
364.551012,131,5080.495806
366.046843,132,5081.300846
361.593003,133,5082.091924
359.962035,133,5088.761911
365.243111,133,5089.453966
362.805048,134,5090.196606
367.687256,133,5090.952593
368.286104,134,5097.655027
362.92647,134,5098.503128
367.583419,133,5099.333026
362.921291,131,5100.300355
361.146663,129,5107.087817
358.827914,129,5107.866303
362.996895,132,5108.683052
350.994844,131,5109.51285
364.657974,133,5115.851504
364.631874,132,5116.606772
362.034578,132,5117.34205
368.723389,134,5123.768773
364.167654,131,5124.530463
366.125538,135,5125.292612
355.867483,131,5126.118815
362.547181,134,5132.678018
365.715283,133,5133.409346
361.345935,134,5134.159299
365.814427,133,5134.913597
360.548511,134,5141.390457
366.18345,133,5142.061147
365.352545,132,5142.739995
357.85361,133,5143.512345
362.125753,134,5149.90293
361.310414,133,5150.618855
357.561382,133,5151.360672
362.790935,130,5152.17179
356.077255,133,5158.794128
282.383326,112,5159.423878
353.491468,130,5160.290339
361.467576,131,5161.127981
361.833691,131,5167.460064
361.517573,130,5168.089687
354.994775,131,5168.796693
307.861372,120,5169.484339
349.611158,131,5176.146941
363.806072,134,5176.838119
355.142401,130,5177.635882
360.899338,129,5178.386616
360.2831,132,5185.001622
360.860241,133,5185.745544
361.93593,132,5186.514809
367.268782,132,5187.289513
356.925027,133,5193.767707
356.902445,132,5194.449169
185.036694,87,5194.936684
354.970664,133,5195.748489
358.883707,131,5201.619665
363.775704,131,5202.297812
366.210474,131,5202.986371
353.562876,132,5203.706639
356.493374,133,5209.720835
363.636763,132,5210.392098
359.636899,133,5211.053326
300.563693,115,5211.696501
363.253309,132,5217.855524
367.185797,132,5218.609169
357.97087,133,5219.377662
356.96316,132,5220.282834
300.092148,117,5226.859975
362.941562,132,5227.516205
365.103541,132,5228.293071
276.638629,112,5229.069381
362.420335,134,5235.662265
361.011984,134,5236.329301
356.189356,133,5237.038636
359.322024,131,5237.745946
348.581176,130,5244.117205
361.414828,131,5244.828178
355.213494,132,5245.526758
355.974843,133,5246.245733
358.321419,133,5252.714905
361.83598,134,5253.574223
348.321821,129,5254.703693
368.834885,132,5262.617191
360.012258,133,5263.365469
363.410644,132,5264.081469
365.403614,131,5264.880632
359.178257,133,5271.381201
362.677487,132,5272.074829
360.822581,133,5272.729457
366.193291,131,5273.670761
362.156399,134,5280.410431
362.769292,131,5281.112669
361.551071,134,5281.839142
364.122256,135,5282.605299
360.152387,132,5289.214853
362.672295,131,5290.130806
362.903569,131,5290.909588
361.855199,133,5291.749483
359.096574,130,5298.256076
361.569856,134,5298.922092
365.584283,132,5299.654321
357.861421,133,5300.446216
146.717221,77,5307.23543
356.879384,132,5308.051646
359.429457,133,5308.855702
365.764369,132,5309.569202
362.148455,131,5315.987622
360.065895,133,5316.825616
357.207751,132,5317.78193
359.778183,133,5318.688748
269.654736,110,5325.310051
360.445317,129,5326.041258
360.273504,130,5326.875603
363.046052,131,5327.814545
359.905162,129,5334.48477
354.576801,132,5335.13384
361.949486,131,5335.835836
359.957445,133,5336.561493
362.333654,132,5343.014457
362.78639,131,5343.798253
363.535542,131,5344.487852
359.335108,130,5345.215078
361.408658,132,5351.47413
360.618878,131,5352.159875
358.123745,133,5352.891728
357.568364,132,5353.614264
362.031355,130,5360.85676
361.907046,134,5361.799852
360.050243,133,5362.77162
146.67933,76,5363.217591
362.901244,134,5370.300911
364.194747,131,5371.141377
363.171744,131,5371.833478
190.497503,90,5372.320167
361.665402,130,5378.740822
364.731744,133,5379.405046
363.858869,133,5380.121163
358.024762,133,5380.887649
363.827196,133,5387.147516
356.216226,133,5387.783831
357.866893,133,5388.463687
361.798719,132,5389.177914
359.167397,130,5396.129853
361.733818,131,5396.863953
365.015215,131,5397.570639
367.974574,133,5398.318288
363.590463,134,5405.397692
358.22248,133,5406.076513
360.833927,132,5406.85774
364.183229,132,5407.646767
360.161153,134,5414.187424
362.600327,133,5414.958725
357.487877,133,5416.020111
361.035399,131,5416.814289
367.247823,133,5423.46384
361.27771,131,5424.26775
357.086332,133,5425.063005
357.83953,133,5431.819077
364.541722,132,5432.64077
362.054252,134,5433.475356
358.321642,131,5434.204582
189.519972,88,5434.708824
361.843062,133,5441.38745
357.624793,129,5442.126781
360.100366,132,5442.923809
360.913083,134,5449.640359
367.806243,133,5450.443676
365.22117,132,5451.424199
362.359717,132,5452.187319
356.444317,133,5459.211178
358.451897,133,5459.944968
362.28686,132,5460.659873
361.045211,134,5461.590602
362.895381,131,5468.404892
364.331956,132,5469.054536
359.176753,134,5469.794097
361.759295,133,5470.58975
360.431765,134,5477.332425
366.581508,133,5478.23983
362.011377,134,5479.053309
366.588191,132,5479.918515
357.085228,133,5485.811448
366.7321,135,5486.46628
363.477093,133,5487.177625
356.770675,132,5487.866578
363.389677,132,5494.150702
358.362703,130,5494.846615
366.116966,133,5495.574696
362.721285,132,5496.324461
360.140545,132,5502.253118
356.445708,133,5502.955405
361.720289,133,5503.68271
354.045676,131,5509.803178
360.95557,134,5510.466436
362.32557,134,5511.178452
360.348203,134,5511.973557
356.644152,133,5518.295276
49.625716,28,5518.418846
364.439223,132,5519.053849
364.219267,134,5519.776021
359.701255,131,5520.492197
358.826582,133,5526.54819
361.897405,130,5527.227803
359.217639,134,5527.956713
361.071474,134,5528.709608
186.602533,88,5534.544041
359.851561,134,5535.163204
363.7672,132,5535.892163
359.795855,131,5536.577811
355.319674,132,5542.847448
361.760686,132,5543.500036
361.712397,134,5544.236136
362.295431,134,5545.030306
360.965036,134,5552.073562
363.730253,132,5552.713691
359.317358,133,5553.44569
367.901564,134,5554.196389
363.555591,133,5560.626705
364.029581,135,5561.337625
363.513893,131,5562.175389
364.467779,132,5562.991132
366.595937,131,5569.690185
361.285279,134,5570.541053
362.077424,131,5571.189817
53.687406,30,5571.347212
364.781787,132,5577.454721
359.725523,131,5578.177845
360.868756,132,5578.946389
365.314044,133,5579.837429
361.035855,132,5586.70475
359.707202,130,5587.436521
357.58468,130,5588.318616
359.887728,134,5589.174864
357.859964,132,5596.276387
363.076624,134,5597.153461
366.495994,133,5598.003771
364.442888,132,5598.736378
362.641789,130,5604.76638
361.135266,130,5605.451114
364.534806,131,5606.32895
49.776049,28,5606.48314
366.781233,133,5607.364028
365.434996,133,5613.663288
367.011578,132,5614.350041
365.64724,132,5615.086539
358.296211,133,5621.540867
364.419877,135,5622.200138
358.975014,133,5622.997111
365.212964,132,5623.726512
365.739438,132,5630.339733
366.450654,131,5631.005778
364.207465,132,5631.728487
361.971454,131,5632.461447
364.815354,134,5639.144707
364.139428,135,5639.856877
49.553214,28,5640.043647
358.140268,132,5640.750406
366.645546,134,5641.680359
357.660475,133,5648.042372
368.132419,132,5648.734055
365.105798,133,5649.516845
273.303998,108,5650.392874
364.590387,132,5656.717594
359.340481,133,5657.486502
367.266214,133,5658.363347
356.974438,130,5659.067873
264.4863,107,5665.004481
366.478029,133,5665.733347
361.590001,134,5666.52553
367.040511,131,5667.325455
360.838614,134,5673.318617
359.685481,130,5673.956138
360.864473,131,5674.647275
353.905911,131,5675.568326
364.795646,133,5682.394014
360.534827,134,5683.111564
363.479621,132,5683.897188
347.992286,129,5684.607851
358.82213,133,5690.843904
358.579645,133,5691.807188
368.483469,133,5692.595029
361.687489,133,5699.467
365.677009,132,5700.257854
353.160975,132,5701.163523
359.887269,131,5701.92562
364.503107,132,5708.321758
372.729053,133,5709.222056
47.796353,27,5709.357185
364.65139,132,5710.018593
356.143239,132,5710.686576
363.101875,132,5717.170254
363.187951,131,5717.877864
366.876786,134,5718.632489
366.213368,133,5719.357674
368.293599,132,5725.975524
365.784763,132,5726.706317
366.340525,134,5727.545543
365.648771,133,5728.37179
368.313512,131,5735.215651
369.585756,133,5735.917706
358.005486,132,5736.656901
365.637017,133,5737.414549
363.861417,132,5744.030174
368.883922,134,5744.6838
354.712985,132,5745.380062
369.221495,134,5751.291675
361.398813,134,5751.967288
365.13114,134,5752.632391
361.556885,134,5753.394223
367.600742,132,5759.386507
367.381431,133,5760.073076
364.80754,131,5760.821897
366.089772,132,5761.530198
363.902722,130,5767.738591
363.88726,133,5768.462329
365.983565,131,5769.192324
367.126298,131,5769.905687
368.2495,135,5776.487943
362.406391,134,5777.224936
369.742257,134,5777.949994
367.372919,133,5778.711449
366.689165,132,5785.105613
366.869301,132,5785.739967
355.722355,132,5786.450285
370.539338,133,5787.179227
358.27328,133,5793.129692
368.323138,133,5793.778957
365.451007,133,5794.561582
369.282144,134,5801.490323
364.298663,134,5802.1899
364.353409,133,5802.867457
348.841383,129,5803.655565
366.794956,134,5810.001056
367.263812,134,5810.669541
369.82821,132,5811.384408
362.846123,134,5812.145322
369.403156,134,5818.755637
366.417843,132,5819.408857
366.433864,132,5820.097907
367.50481,134,5820.833746
366.200695,133,5827.170087
361.664346,133,5827.797716
367.550632,134,5828.529325
359.69428,133,5829.235284
369.31208,131,5835.427109
365.680106,133,5836.129888
367.173205,132,5836.861326
358.154069,132,5837.589799
363.485316,134,5843.975914
366.788201,132,5844.631899
360.45875,133,5845.339254
352.757182,130,5846.025913
361.875415,133,5852.432535
366.45685,135,5853.113051
365.750063,133,5853.836691
366.23514,133,5859.61569
357.465432,132,5860.27612
367.651872,134,5861.023885
361.471705,134,5861.755718
50.079334,28,5861.899518
359.255468,133,5868.176627
367.385323,134,5868.891743
371.329485,133,5869.642087
368.48029,132,5870.369878
363.700019,133,5876.347713
264.560255,107,5876.964552
253.783224,106,5877.602364
356.978133,132,5878.379612
368.598572,133,5884.670822
367.688311,133,5885.34865
366.080791,133,5886.052811
367.792136,132,5886.729355
365.417485,133,5892.725159
365.350762,133,5893.395925
307.047063,118,5894.087106
364.222895,134,5894.859941
368.098949,134,5900.990968
369.490233,134,5901.825229
48.0075,27,5901.993018
368.855355,133,5902.722554
271.171649,109,5903.273067
363.270156,132,5909.511387
358.337551,132,5910.223706
367.361546,134,5910.978571
362.02698,134,5911.798383
367.267726,134,5918.346329
368.105062,132,5919.094541
365.232963,132,5919.885625
368.559716,132,5920.752747
367.748894,133,5928.437635
47.721466,27,5928.574696
368.697493,133,5929.394756
367.892353,131,5930.248595
270.816492,109,5936.408893
354.765514,131,5937.083934
368.850699,133,5937.794118
370.883071,133,5938.592119
372.471681,133,5944.709445
49.962012,28,5944.853385
367.50748,133,5945.559657
369.099144,134,5946.33439
362.39553,134,5947.033479
366.895767,132,5953.637435
368.381737,133,5954.344428
355.884877,131,5955.154422
354.652576,131,5955.940191
354.39257,131,5963.212079
51.259757,29,5963.384213
368.157256,133,5964.12365
364.71095,133,5964.966888
370.275178,134,5971.288128
371.817496,133,5972.024106
369.626707,135,5972.831051
368.672329,134,5973.691533
369.401626,134,5980.313697
46.031771,26,5980.434674
370.006091,134,5981.257339
360.963586,133,5982.054573
374.293865,135,5982.891586
367.949764,132,5989.279742
352.468576,130,5989.963352
51.543448,29,5990.185259
370.267113,134,5991.021428
53.029005,30,5991.207888
51.050978,29,5991.401853
367.943306,132,5997.805668
366.902156,135,5998.687958
373.69962,133,5999.450424
367.325032,132,6000.188072
362.847884,134,6006.940394
373.654956,134,6007.744601
371.431511,135,6008.69532
371.975186,132,6009.635226
276.317062,109,6015.769044
367.743563,132,6016.437331
51.123965,29,6016.584732
369.688339,132,6017.272729
369.171434,132,6018.020435
365.429561,134,6023.987874
370.728109,134,6024.678213
366.890289,132,6025.4117
254.958122,105,6026.185569
368.970806,132,6032.905071
51.747236,29,6033.058479
366.448616,133,6033.918392
368.026464,134,6034.644132
264.154696,108,6040.671297
367.893426,132,6041.355919
368.826276,134,6042.027641
360.041667,134,6042.823407
367.216387,133,6049.489779
263.997699,108,6050.031111
366.523232,131,6050.669457
370.156305,134,6051.430501
49.15795,28,6051.62066
47.706123,27,6051.768274
284.86013,114,6058.276105
370.194176,133,6058.995255
356.024854,132,6059.633297
373.007415,133,6060.331492
369.144231,133,6066.506483
368.509521,132,6067.338337
363.357959,134,6068.079273
259.688378,107,6068.73633
363.504314,131,6074.993915
276.985874,109,6075.563113
367.449074,131,6076.331255
354.391188,131,6077.101535
364.680134,132,6084.012869
367.591642,132,6084.729693
367.384705,133,6085.669706
47.644507,27,6085.853784
366.384515,131,6086.755653
371.063587,135,6093.85038
366.273475,135,6094.584996
365.063807,134,6095.293294
360.0583,133,6096.084548
369.21122,132,6102.462369
365.860717,134,6103.179292
370.41428,134,6103.938781
45.942042,26,6104.107907
368.128761,133,6110.398752
365.716513,132,6111.149104
367.587583,133,6111.946507
364.520411,132,6112.750203
367.228284,131,6119.402257
359.157379,133,6120.152887
368.902218,133,6120.966245
366.74219,135,6121.784723
370.047014,132,6128.606879
367.623801,132,6129.482336
361.677905,133,6130.322887
365.828258,134,6131.233971
368.387697,133,6138.152523
362.403681,133,6138.939534
276.575271,111,6139.61527
367.145681,132,6140.40192
366.864339,132,6146.778736
360.993446,134,6147.558371
372.60671,136,6148.405338
370.639438,134,6149.227969
367.340992,135,6155.498135
367.714992,132,6156.259227
368.527849,133,6157.067614
368.157557,135,6163.503547
360.844401,133,6164.191967
365.296178,132,6164.969398
361.186725,133,6165.778933
